datetime,position,value
2015-02-26 13:13:13,ai0,1.342505103062953
2015-02-26 13:13:13,ai1,0.36258255221444025
2015-02-26 13:13:14,ai0,1.3405320977368131
2015-02-26 13:13:14,ai1,0.35995189453390225
2015-02-26 13:13:15,ai0,1.3402032635191863
2015-02-26 13:13:15,ai1,0.3579789012893684
2015-02-26 13:13:16,ai0,1.3431627715127674
2015-02-26 13:13:16,ai1,0.35584149195641823
2015-02-26 13:13:17,ai0,1.3502327075940679
2015-02-26 13:13:17,ai1,0.353375250438095
2015-02-26 13:13:18,ai0,1.3474376165313708
2015-02-26 13:13:18,ai1,0.352059921636924
2015-02-26 13:13:19,ai0,1.3462866967024911
2015-02-26 13:13:19,ai1,0.351402257238577
2015-02-26 13:13:20,ai0,1.3459578624678594
2015-02-26 13:13:20,ai1,0.352059921636924
2015-02-26 13:13:21,ai0,1.3441492741947774
2015-02-26 13:13:21,ai1,0.36850153208456277
2015-02-26 13:13:22,ai0,1.342505103062953
2015-02-26 13:13:22,ai1,0.36570645824161696
2015-02-26 13:13:23,ai0,1.3476020336507564
2015-02-26 13:13:23,ai1,0.3602807267426454
2015-02-26 13:13:24,ai0,1.3505615418413714
2015-02-26 13:13:24,ai1,0.3584721495992294
2015-02-26 13:13:25,ai0,1.3492462048580118
2015-02-26 13:13:25,ai1,0.35633474026261297
2015-02-26 13:13:26,ai0,1.3471087822933308
2015-02-26 13:13:26,ai1,0.353375250438095
2015-02-26 13:13:27,ai0,1.3453001940015155
2015-02-26 13:13:27,ai1,0.35238875383665685
2015-02-26 13:13:28,ai0,1.3441492741947774
2015-02-26 13:13:28,ai1,0.35123784113922313
2015-02-26 13:13:29,ai0,1.3415186003955148
2015-02-26 13:13:29,ai1,0.3622537200030475
2015-02-26 13:13:30,ai0,1.3405320977368131
2015-02-26 13:13:30,ai1,0.36570645824161696
2015-02-26 13:13:31,ai0,1.3390523437651287
2015-02-26 13:13:31,ai1,0.3583077334958482
2015-02-26 13:13:32,ai0,1.3469443651746758
2015-02-26 13:13:32,ai1,0.3561703241604542
2015-02-26 13:13:33,ai0,1.3457934453509084
2015-02-26 13:13:33,ai1,0.3545261631440245
2015-02-26 13:13:34,ai0,1.347930867890258
2015-02-26 13:13:34,ai1,0.3537040826393216
2015-02-26 13:13:35,ai0,1.3443136913092961
2015-02-26 13:13:35,ai1,0.3555126597527574
2015-02-26 13:13:36,ai0,1.3433271886258282
2015-02-26 13:13:36,ai1,0.36521320991925366
2015-02-26 13:13:37,ai0,1.34086093195541
2015-02-26 13:13:37,ai1,0.36208930389749333
2015-02-26 13:13:38,ai0,1.34086093195541
2015-02-26 13:13:38,ai1,0.3607739750564688
2015-02-26 13:13:39,ai0,1.3388879266583755
2015-02-26 13:13:39,ai1,0.3584721495992294
2015-02-26 13:13:40,ai0,1.3392167608721242
2015-02-26 13:13:40,ai1,0.3592942301175489
2015-02-26 13:13:41,ai0,1.3367505042926227
2015-02-26 13:13:41,ai1,0.35271758603676284
2015-02-26 13:13:42,ai0,1.3515480445891397
2015-02-26 13:13:42,ai1,0.3528820021369558
2015-02-26 13:13:43,ai0,1.3444781084240582
2015-02-26 13:13:43,ai1,0.36192488779203386
2015-02-26 13:13:44,ai0,1.349410621980078
2015-02-26 13:13:44,ai1,0.36340463274458196
2015-02-26 13:13:45,ai0,1.3499038733477402
2015-02-26 13:13:45,ai1,0.3637334649573031
2015-02-26 13:13:46,ai0,1.3471087822933308
2015-02-26 13:13:46,ai1,0.3607739750564688
2015-02-26 13:13:47,ai0,1.3469443651746758
2015-02-26 13:13:47,ai1,0.5219018070104355
2015-02-26 13:13:48,ai0,1.3477664507703853
2015-02-26 13:13:48,ai1,0.35386849874007514
2015-02-26 13:13:49,ai0,1.3459578624678594
2015-02-26 13:13:49,ai1,0.3537040826393216
2015-02-26 13:13:50,ai0,1.3441492741947774
2015-02-26 13:13:50,ai1,0.35189550553719745
2015-02-26 13:13:51,ai0,1.3411897661749772
2015-02-26 13:13:51,ai1,0.3637334649573031
2015-02-26 13:13:52,ai0,1.3402032635191863
2015-02-26 13:13:52,ai1,0.3670217871054474
2015-02-26 13:13:53,ai0,1.3388879266583755
2015-02-26 13:13:53,ai1,0.3617604716866692
2015-02-26 13:13:54,ai0,1.3382302582337855
2015-02-26 13:13:54,ai1,0.3602807267426454
2015-02-26 13:13:55,ai0,1.3405320977368131
2015-02-26 13:13:55,ai1,0.35633474026261297
2015-02-26 13:13:56,ai0,1.3402032635191863
2015-02-26 13:13:56,ai1,0.3548549953465608
2015-02-26 13:13:57,ai0,1.3398744293025293
2015-02-26 13:13:57,ai1,0.5164760721669618
2015-02-26 13:13:58,ai0,1.339545595086842
2015-02-26 13:13:58,ai1,0.3564991563648656
2015-02-26 13:13:59,ai0,1.3382302582337855
2015-02-26 13:13:59,ai1,0.3564991563648656
2015-02-26 13:14:00,ai0,1.348259702130734
2015-02-26 13:14:00,ai1,0.3571568207748156
2015-02-26 13:14:01,ai0,1.3446425255390633
2015-02-26 13:14:01,ai1,0.35436174704289686
2015-02-26 13:14:02,ai0,1.3503971247175977
2015-02-26 13:14:02,ai1,0.3507445928417202
2015-02-26 13:14:03,ai0,1.3490817877361896
2015-02-26 13:14:03,ai1,0.35123784113922313
2015-02-26 13:14:04,ai0,1.3453001940015155
2015-02-26 13:14:04,ai1,0.36340463274458196
2015-02-26 13:14:05,ai0,1.3413541832851248
2015-02-26 13:14:05,ai1,0.36521320991925366
2015-02-26 13:14:06,ai0,1.339545595086842
2015-02-26 13:14:06,ai1,0.36208930389749333
2015-02-26 13:14:07,ai0,1.347930867890258
2015-02-26 13:14:07,ai1,0.3586365657027048
2015-02-26 13:14:08,ai0,1.3477664507703853
2015-02-26 13:14:08,ai1,0.35584149195641823
2015-02-26 13:14:09,ai0,1.3453001940015155
2015-02-26 13:14:09,ai1,0.35238875383665685
2015-02-26 13:14:10,ai0,1.3443136913092961
2015-02-26 13:14:10,ai1,0.3510734250399624
2015-02-26 13:14:11,ai0,1.3403676806278784
2015-02-26 13:14:11,ai1,0.36471996159774733
2015-02-26 13:14:12,ai0,1.3456290282342007
2015-02-26 13:14:12,ai1,0.35896539790993826
2015-02-26 13:14:13,ai0,1.3461222795850536
2015-02-26 13:14:13,ai1,0.36258255221444025
2015-02-26 13:14:14,ai0,1.35204129596632
2015-02-26 13:14:14,ai1,0.3615960555813992
2015-02-26 13:14:15,ai0,1.3497394562249423
2015-02-26 13:14:15,ai1,0.363569048850895
2015-02-26 13:14:16,ai0,1.3490817877361896
2015-02-26 13:14:16,ai1,0.3607739750564688
2015-02-26 13:14:17,ai0,1.351054793214157
2015-02-26 13:14:17,ai1,0.36011631063822663
2015-02-26 13:14:18,ai0,1.347930867890258
2015-02-26 13:14:18,ai1,0.3592942301175489
2015-02-26 13:14:19,ai0,1.3490817877361896
2015-02-26 13:14:19,ai1,0.3586365657027048
2015-02-26 13:14:20,ai0,1.3441492741947774
2015-02-26 13:14:20,ai1,0.3584721495992294
2015-02-26 13:14:21,ai0,1.349410621980078
2015-02-26 13:14:21,ai1,0.3581433173925612
2015-02-26 13:14:22,ai0,1.3420118517281414
2015-02-26 13:14:22,ai1,0.3584721495992294
2015-02-26 13:14:23,ai0,1.342505103062953
2015-02-26 13:14:23,ai1,0.35978747842967235
2015-02-26 13:14:24,ai0,1.3372437556041652
2015-02-26 13:14:24,ai1,0.35995189453390225
2015-02-26 13:14:25,ai0,1.3461222795850536
2015-02-26 13:14:25,ai1,0.3584721495992294
2015-02-26 13:14:26,ai0,1.342505103062953
2015-02-26 13:14:26,ai1,0.3571568207748156
2015-02-26 13:14:27,ai0,1.3375725898130701
2015-02-26 13:14:27,ai1,0.35633474026261297
2015-02-26 13:14:28,ai0,1.3477664507703853
2015-02-26 13:14:28,ai1,0.3568279885696527
2015-02-26 13:14:29,ai0,1.3362572529832575
2015-02-26 13:14:29,ai1,0.3583077334958482
2015-02-26 13:14:30,ai0,1.3380658411282436
2015-02-26 13:14:30,ai1,0.3579789012893684
2015-02-26 13:14:31,ai0,1.3434916057391322
2015-02-26 13:14:31,ai1,0.3550194114479694
2015-02-26 13:14:32,ai0,1.3525345473456987
2015-02-26 13:14:32,ai1,0.35633474026261297
2015-02-26 13:14:33,ai0,1.3484241192513378
2015-02-26 13:14:33,ai1,0.35633474026261297
2015-02-26 13:14:34,ai0,1.3480952850103742
2015-02-26 13:14:34,ai1,0.3537040826393216
2015-02-26 13:14:35,ai0,1.3505615418413714
2015-02-26 13:14:35,ai1,0.35321083433762185
2015-02-26 13:14:36,ai0,1.3405320977368131
2015-02-26 13:14:36,ai1,0.35271758603676284
2015-02-26 13:14:37,ai0,1.3513836274639013
2015-02-26 13:14:37,ai1,0.3522243377367438
2015-02-26 13:14:38,ai0,1.3434916057391322
2015-02-26 13:14:38,ai1,0.352059921636924
2015-02-26 13:14:39,ai0,1.351876878840349
2015-02-26 13:14:39,ai1,0.35304641823724214
2015-02-26 13:14:40,ai0,1.3415186003955148
2015-02-26 13:14:40,ai1,0.3545261631440245
2015-02-26 13:14:41,ai0,1.336586087189259
2015-02-26 13:14:41,ai1,0.35304641823724214
2015-02-26 13:14:42,ai0,1.3471087822933308
2015-02-26 13:14:42,ai1,0.5154895749365338
2015-02-26 13:14:43,ai0,1.3411897661749772
2015-02-26 13:14:43,ai1,0.3545261631440245
2015-02-26 13:14:44,ai0,1.3392167608721242
2015-02-26 13:14:44,ai1,0.35419733094186273
2015-02-26 13:14:45,ai0,1.3402032635191863
2015-02-26 13:14:45,ai1,0.35419733094186273
2015-02-26 13:14:46,ai0,1.3415186003955148
2015-02-26 13:14:46,ai1,0.3548549953465608
2015-02-26 13:14:47,ai0,1.3446425255390633
2015-02-26 13:14:47,ai1,0.3551838275494717
2015-02-26 13:14:48,ai0,1.3471087822933308
2015-02-26 13:14:48,ai1,0.3560059080583893
2015-02-26 13:14:49,ai0,1.349410621980078
2015-02-26 13:14:49,ai1,0.3535396665386616
2015-02-26 13:14:50,ai0,1.3405320977368131
2015-02-26 13:14:50,ai1,0.3548549953465608
2015-02-26 13:14:51,ai0,1.348752953493276
2015-02-26 13:14:51,ai1,0.35304641823724214
