datetime,position,value
2014-10-30 19:09:00,ai0,0.11621269541544585
2014-10-30 19:09:00,ai1,0.5036345064550545
2014-10-30 19:09:00,ai2,0.8798739443657159
2014-10-30 19:09:00,ai3,0.25598717786031167
2014-10-30 19:09:00,ai4,0.6217026894968082
2014-10-30 19:09:00,ai5,0.7660812823399286
2014-10-30 19:09:00,ai6,0.08431121481473502
2014-10-30 19:09:00,ai7,0.20205068032277268
2014-10-30 19:09:00,ai8,0.15929613196435757
2014-10-30 19:09:00,ai9,0.6828744912563165
2014-10-30 19:09:00,ai10,0.5536243825267771
2014-10-30 19:09:00,ai11,7.652601501476701
2014-10-30 19:09:00,ai12,0.18133116928326842
2014-10-30 19:09:00,ai13,0.0064430539777418465
2014-10-30 19:09:01,ai0,0.11095059579992012
2014-10-30 19:09:01,ai1,0.5052789103870468
2014-10-30 19:09:01,ai2,0.8723096930808024
2014-10-30 19:09:01,ai3,0.2668402523199924
2014-10-30 19:09:01,ai4,0.6240048542515519
2014-10-30 19:09:01,ai5,0.7585170292631551
2014-10-30 19:09:01,ai6,0.08727114617488511
2014-10-30 19:09:01,ai7,0.18264669384138318
2014-10-30 19:09:01,ai8,0.164887111756713
2014-10-30 19:09:01,ai9,0.6818878493664867
2014-10-30 19:09:01,ai10,0.5315893722385949
2014-10-30 19:09:01,ai11,7.248060709200071
2014-10-30 19:09:01,ai12,0.17672683327866312
2014-10-30 19:09:01,ai13,0.0062002827743491
2014-10-30 19:09:02,ai0,0.07247148902225325
2014-10-30 19:09:02,ai1,0.5190919031068089
2014-10-30 19:09:02,ai2,0.7706856102374121
2014-10-30 19:09:02,ai3,0.34610057158719065
2014-10-30 19:09:02,ai4,0.5736861071377295
2014-10-30 19:09:02,ai5,0.7318777021816981
2014-10-30 19:09:02,ai6,0.10470185236479833
2014-10-30 19:09:02,ai7,0.19580193906650556
2014-10-30 19:09:02,ai8,0.36879335619077397
2014-10-30 19:09:02,ai9,0.677941281783373
2014-10-30 19:09:02,ai10,0.405956898376028
2014-10-30 19:09:02,ai11,6.584355850891051
2014-10-30 19:09:02,ai12,0.1846199806663864
2014-10-30 19:09:02,ai13,0.00611309977237753
2014-10-30 19:09:03,ai0,0.12607913190192807
2014-10-30 19:09:03,ai1,0.6029564902639108
2014-10-30 19:09:03,ai2,0.723655687321536
2014-10-30 19:09:03,ai3,0.3046615691792021
2014-10-30 19:09:03,ai4,0.5348781798310299
2014-10-30 19:09:03,ai5,0.7088560601749547
2014-10-30 19:09:03,ai6,0.09943975251020128
2014-10-30 19:09:03,ai7,0.1708069725839544
2014-10-30 19:09:03,ai8,0.38786844919424013
2014-10-30 19:09:03,ai9,0.6384756038250577
2014-10-30 19:09:03,ai10,0.4115478733674232
2014-10-30 19:09:03,ai11,7.350017909938068
2014-10-30 19:09:03,ai12,0.1810022881427248
2014-10-30 19:09:03,ai13,0.0060312818905375026
2014-10-30 19:09:04,ai0,0.12936794397961715
2014-10-30 19:09:04,ai1,0.635515677819727
2014-10-30 19:09:04,ai2,0.7279311350684043
2014-10-30 19:09:04,ai3,0.30762149811579864
2014-10-30 19:09:04,ai4,0.5052789103870468
2014-10-30 19:09:04,ai5,0.6453820977505423
2014-10-30 19:09:04,ai6,0.1326567560152259
2014-10-30 19:09:04,ai7,0.1523896273504137
2014-10-30 19:09:04,ai8,0.3704377608065382
2014-10-30 19:09:04,ai9,0.6881365812953686
2014-10-30 19:09:04,ai10,0.38063306922806867
2014-10-30 19:09:04,ai11,7.405272200003947
2014-10-30 19:09:04,ai12,0.16949144796715113
2014-10-30 19:09:04,ai13,0.006417569702422687
2014-10-30 19:09:05,ai0,0.10075527748413861
2014-10-30 19:09:05,ai1,0.5572420706533922
2014-10-30 19:09:05,ai2,0.901580056141671
2014-10-30 19:09:05,ai3,0.27670668328607084
2014-10-30 19:09:05,ai4,0.520736306965426
2014-10-30 19:09:05,ai5,0.6411066491443311
2014-10-30 19:09:05,ai6,0.11423940807238026
2014-10-30 19:09:05,ai7,0.14482536018263023
2014-10-30 19:09:05,ai8,0.27308899197158265
2014-10-30 19:09:05,ai9,0.7338509857248388
2014-10-30 19:09:05,ai10,0.3780020219257497
