STANDARD Sound Level Meter DATA LOGGER SamplingRate:0.1;
15-09-2014,14:45:45, 72.20, dBA
15-09-2014,14:45:45, 72.20, dBA
15-09-2014,14:45:45, 72.40, dBA
15-09-2014,14:45:45, 72.30, dBA
15-09-2014,14:45:45, 72.40, dBA
15-09-2014,14:45:45, 72.20, dBA
15-09-2014,14:45:45, 72.20, dBA
15-09-2014,14:45:45, 72.20, dBA
15-09-2014,14:45:46, 72.40, dBA
15-09-2014,14:45:46, 72.20, dBA
15-09-2014,14:45:46, 72.20, dBA
15-09-2014,14:45:46, 72.40, dBA
15-09-2014,14:45:46, 72.20, dBA
15-09-2014,14:45:46, 72.20, dBA
15-09-2014,14:45:46, 72.20, dBA
15-09-2014,14:45:46, 72.40, dBA
15-09-2014,14:45:46, 72.40, dBA
15-09-2014,14:45:47, 72.50, dBA
15-09-2014,14:45:47, 72.30, dBA
15-09-2014,14:45:47, 72.30, dBA
15-09-2014,14:45:47, 72.40, dBA
15-09-2014,14:45:47, 72.50, dBA
15-09-2014,14:45:47, 72.40, dBA
15-09-2014,14:45:47, 72.50, dBA
15-09-2014,14:45:47, 72.30, dBA
15-09-2014,14:45:47, 72.40, dBA
15-09-2014,14:45:48, 72.40, dBA
15-09-2014,14:45:48, 72.40, dBA
15-09-2014,14:45:48, 72.40, dBA
15-09-2014,14:45:48, 72.30, dBA
15-09-2014,14:45:48, 72.40, dBA
15-09-2014,14:45:48, 72.30, dBA
15-09-2014,14:45:48, 72.20, dBA
15-09-2014,14:45:48, 72.40, dBA
15-09-2014,14:45:48, 72.20, dBA
15-09-2014,14:45:49, 72.20, dBA
15-09-2014,14:45:49, 72.40, dBA
15-09-2014,14:45:49, 72.40, dBA
15-09-2014,14:45:49, 72.30, dBA
15-09-2014,14:45:49, 72.30, dBA
15-09-2014,14:45:49, 72.40, dBA
15-09-2014,14:45:49, 72.60, dBA
15-09-2014,14:45:49, 73.60, dBA
15-09-2014,14:45:49, 73.30, dBA
15-09-2014,14:45:50, 72.80, dBA
15-09-2014,14:45:50, 72.40, dBA
15-09-2014,14:45:50, 72.30, dBA
15-09-2014,14:45:50, 72.50, dBA
