STANDARD Sound Level Meter DATA LOGGER SamplingRate:0.1;
15-09-2014,17:11:58, 72.40, dBA
15-09-2014,17:11:58, 72.60, dBA
15-09-2014,17:11:58, 72.40, dBA
15-09-2014,17:11:58, 72.50, dBA
15-09-2014,17:11:58, 72.60, dBA
15-09-2014,17:11:59, 72.30, dBA
15-09-2014,17:11:59, 72.60, dBA
15-09-2014,17:11:59, 72.50, dBA
15-09-2014,17:11:59, 72.50, dBA
15-09-2014,17:11:59, 72.40, dBA
15-09-2014,17:11:59, 72.50, dBA
15-09-2014,17:11:59, 72.50, dBA
15-09-2014,17:11:59, 72.50, dBA
15-09-2014,17:11:59, 72.50, dBA
15-09-2014,17:11:59, 72.60, dBA
15-09-2014,17:12:00, 72.50, dBA
15-09-2014,17:12:00, 72.40, dBA
15-09-2014,17:12:00, 72.50, dBA
15-09-2014,17:12:00, 72.40, dBA
15-09-2014,17:12:00, 72.60, dBA
15-09-2014,17:12:00, 72.60, dBA
15-09-2014,17:12:00, 72.50, dBA
15-09-2014,17:12:00, 72.50, dBA
15-09-2014,17:12:00, 72.50, dBA
15-09-2014,17:12:01, 72.60, dBA
15-09-2014,17:12:01, 72.60, dBA
15-09-2014,17:12:01, 72.40, dBA
15-09-2014,17:12:01, 72.50, dBA
15-09-2014,17:12:01, 72.50, dBA
15-09-2014,17:12:01, 72.50, dBA
15-09-2014,17:12:01, 72.60, dBA
15-09-2014,17:12:01, 72.50, dBA
15-09-2014,17:12:01, 72.50, dBA
15-09-2014,17:12:02, 72.60, dBA
15-09-2014,17:12:02, 72.40, dBA
15-09-2014,17:12:02, 72.40, dBA
15-09-2014,17:12:02, 72.60, dBA
15-09-2014,17:12:02, 72.40, dBA
15-09-2014,17:12:02, 72.50, dBA
15-09-2014,17:12:02, 72.50, dBA
15-09-2014,17:12:02, 72.50, dBA
15-09-2014,17:12:02, 72.40, dBA
15-09-2014,17:12:03, 72.50, dBA
15-09-2014,17:12:03, 72.40, dBA
15-09-2014,17:12:03, 72.60, dBA
15-09-2014,17:12:03, 72.50, dBA
15-09-2014,17:12:03, 72.50, dBA
15-09-2014,17:12:03, 72.60, dBA
15-09-2014,17:12:03, 72.40, dBA
15-09-2014,17:12:03, 72.40, dBA
15-09-2014,17:12:03, 72.50, dBA
15-09-2014,17:12:04, 72.50, dBA
15-09-2014,17:12:04, 72.60, dBA
15-09-2014,17:12:04, 72.40, dBA
15-09-2014,17:12:04, 72.40, dBA
15-09-2014,17:12:04, 72.60, dBA
15-09-2014,17:12:04, 72.50, dBA
15-09-2014,17:12:04, 72.60, dBA
15-09-2014,17:12:04, 72.60, dBA
15-09-2014,17:12:04, 72.50, dBA
15-09-2014,17:12:05, 72.50, dBA
15-09-2014,17:12:05, 72.60, dBA
15-09-2014,17:12:05, 72.40, dBA
15-09-2014,17:12:05, 72.50, dBA
15-09-2014,17:12:05, 72.50, dBA
15-09-2014,17:12:05, 72.40, dBA
15-09-2014,17:12:05, 72.50, dBA
15-09-2014,17:12:05, 72.50, dBA
15-09-2014,17:12:05, 72.40, dBA
15-09-2014,17:12:06, 72.40, dBA
15-09-2014,17:12:06, 72.50, dBA
15-09-2014,17:12:06, 72.50, dBA
15-09-2014,17:12:06, 72.60, dBA
15-09-2014,17:12:06, 72.40, dBA
15-09-2014,17:12:06, 72.60, dBA
15-09-2014,17:12:06, 72.50, dBA
15-09-2014,17:12:06, 72.50, dBA
15-09-2014,17:12:06, 72.40, dBA
15-09-2014,17:12:06, 72.40, dBA
15-09-2014,17:12:07, 72.40, dBA
15-09-2014,17:12:07, 72.50, dBA
15-09-2014,17:12:07, 72.40, dBA
15-09-2014,17:12:07, 72.40, dBA
15-09-2014,17:12:07, 72.50, dBA
15-09-2014,17:12:07, 72.40, dBA
15-09-2014,17:12:07, 72.40, dBA
15-09-2014,17:12:07, 72.30, dBA
15-09-2014,17:12:07, 72.50, dBA
15-09-2014,17:12:08, 72.40, dBA
15-09-2014,17:12:08, 72.40, dBA
15-09-2014,17:12:08, 72.40, dBA
15-09-2014,17:12:08, 72.40, dBA
15-09-2014,17:12:08, 72.40, dBA
15-09-2014,17:12:08, 72.40, dBA
15-09-2014,17:12:08, 72.60, dBA
15-09-2014,17:12:08, 72.40, dBA
15-09-2014,17:12:08, 72.40, dBA
15-09-2014,17:12:09, 72.40, dBA
15-09-2014,17:12:09, 72.50, dBA
15-09-2014,17:12:09, 72.30, dBA
15-09-2014,17:12:09, 72.40, dBA
15-09-2014,17:12:09, 72.40, dBA
15-09-2014,17:12:09, 72.40, dBA
15-09-2014,17:12:09, 72.40, dBA
15-09-2014,17:12:09, 72.30, dBA
15-09-2014,17:12:09, 72.40, dBA
15-09-2014,17:12:10, 72.20, dBA
15-09-2014,17:12:10, 72.40, dBA
15-09-2014,17:12:10, 72.40, dBA
15-09-2014,17:12:10, 72.40, dBA
15-09-2014,17:12:10, 72.40, dBA
15-09-2014,17:12:10, 72.50, dBA
15-09-2014,17:12:10, 72.40, dBA
15-09-2014,17:12:10, 72.30, dBA
15-09-2014,17:12:10, 72.40, dBA
15-09-2014,17:12:11, 72.40, dBA
15-09-2014,17:12:11, 72.30, dBA
15-09-2014,17:12:11, 72.30, dBA
15-09-2014,17:12:11, 72.40, dBA
15-09-2014,17:12:11, 72.30, dBA
15-09-2014,17:12:11, 72.40, dBA
15-09-2014,17:12:11, 72.40, dBA
15-09-2014,17:12:11, 72.40, dBA
15-09-2014,17:12:11, 72.40, dBA
15-09-2014,17:12:12, 72.40, dBA
15-09-2014,17:12:12, 72.40, dBA
15-09-2014,17:12:12, 72.30, dBA
15-09-2014,17:12:12, 72.40, dBA
15-09-2014,17:12:12, 72.40, dBA
15-09-2014,17:12:12, 72.20, dBA
15-09-2014,17:12:12, 72.40, dBA
15-09-2014,17:12:12, 72.50, dBA
15-09-2014,17:12:12, 72.40, dBA
15-09-2014,17:12:13, 72.40, dBA
15-09-2014,17:12:13, 72.30, dBA
15-09-2014,17:12:13, 72.20, dBA
15-09-2014,17:12:13, 72.40, dBA
15-09-2014,17:12:13, 72.40, dBA
15-09-2014,17:12:13, 72.40, dBA
15-09-2014,17:12:13, 72.40, dBA
15-09-2014,17:12:13, 72.40, dBA
15-09-2014,17:12:13, 72.40, dBA
15-09-2014,17:12:13, 72.40, dBA
15-09-2014,17:12:14, 72.40, dBA
15-09-2014,17:12:14, 72.30, dBA
15-09-2014,17:12:14, 72.20, dBA
15-09-2014,17:12:14, 72.40, dBA
15-09-2014,17:12:14, 72.40, dBA
15-09-2014,17:12:14, 72.30, dBA
15-09-2014,17:12:14, 72.40, dBA
15-09-2014,17:12:14, 72.20, dBA
15-09-2014,17:12:14, 72.30, dBA
15-09-2014,17:12:15, 72.40, dBA
15-09-2014,17:12:15, 72.40, dBA
15-09-2014,17:12:15, 72.40, dBA
15-09-2014,17:12:15, 72.40, dBA
15-09-2014,17:12:15, 72.40, dBA
15-09-2014,17:12:15, 72.50, dBA
15-09-2014,17:12:15, 72.20, dBA
15-09-2014,17:12:15, 72.50, dBA
15-09-2014,17:12:15, 72.40, dBA
15-09-2014,17:12:16, 72.40, dBA
15-09-2014,17:12:16, 72.50, dBA
15-09-2014,17:12:16, 72.40, dBA
15-09-2014,17:12:16, 72.40, dBA
15-09-2014,17:12:16, 72.40, dBA
15-09-2014,17:12:16, 72.40, dBA
15-09-2014,17:12:16, 72.40, dBA
15-09-2014,17:12:16, 72.30, dBA
15-09-2014,17:12:16, 72.60, dBA
15-09-2014,17:12:17, 72.30, dBA
15-09-2014,17:12:17, 72.40, dBA
15-09-2014,17:12:17, 72.40, dBA
15-09-2014,17:12:17, 72.40, dBA
15-09-2014,17:12:17, 72.30, dBA
15-09-2014,17:12:17, 72.40, dBA
15-09-2014,17:12:17, 72.40, dBA
15-09-2014,17:12:17, 72.40, dBA
15-09-2014,17:12:17, 72.40, dBA
15-09-2014,17:12:18, 72.50, dBA
15-09-2014,17:12:18, 72.30, dBA
15-09-2014,17:12:18, 72.40, dBA
15-09-2014,17:12:18, 72.40, dBA
15-09-2014,17:12:18, 72.50, dBA
15-09-2014,17:12:18, 72.40, dBA
15-09-2014,17:12:18, 72.50, dBA
15-09-2014,17:12:18, 72.40, dBA
15-09-2014,17:12:18, 72.40, dBA
15-09-2014,17:12:19, 72.40, dBA
15-09-2014,17:12:19, 72.40, dBA
15-09-2014,17:12:19, 72.50, dBA
15-09-2014,17:12:19, 72.50, dBA
15-09-2014,17:12:19, 72.50, dBA
15-09-2014,17:12:19, 72.40, dBA
