datetime,position,value
2014-10-30 18:22:37,ai1,0.0006,SW Anemometer 4'
2014-10-30 18:22:37,ai2,0.00306,SE Anemometer 4'
2014-10-30 18:22:37,ai3,0.00249,W Anemometer 4'
2014-10-30 18:22:37,ai4,0.00595,Center Anemometer 4'
2014-10-30 18:22:37,ai5,0.0014,Center Anemometer 7'6
2014-10-30 18:22:37,ai6,0.00187,E Anemometer 4'
2014-10-30 18:22:37,ai7,0.00302,N Anemometer 4'
2014-10-30 18:22:37,ai8,-0.0042,N Anemometer 7'6
2014-10-30 18:22:37,ai9,-0.00126,S Setra
2014-10-30 18:22:37,ai10,-0.00114,E Outer Setra
2014-10-30 18:22:37,ai11,-0.0028,NW P26
2014-10-30 18:22:37,ai12,-0.00076,E Inner Setra
2014-10-30 18:22:37,ai13,-0.001,N Setra
2014-10-30 18:22:38,ai0,0.0,NE Anemometer 4'
2014-10-30 18:22:38,ai1,0.00101,SW Anemometer 4'
2014-10-30 18:22:38,ai2,0.0043,SE Anemometer 4'
2014-10-30 18:22:38,ai3,0.00084,W Anemometer 4'
2014-10-30 18:22:38,ai4,-0.00022,Center Anemometer 4'
2014-10-30 18:22:38,ai5,0.00428,Center Anemometer 7'6
2014-10-30 18:22:38,ai6,0.00639,E Anemometer 4'
2014-10-30 18:22:38,ai7,0.00754,N Anemometer 4'
2014-10-30 18:22:38,ai8,-0.00091,N Anemometer 7'6
2014-10-30 18:22:38,ai9,-0.00123,S Setra
2014-10-30 18:22:38,ai10,-0.00098,E Outer Setra
2014-10-30 18:22:38,ai11,-0.00283,NW P26
2014-10-30 18:22:38,ai12,-0.00087,E Inner Setra
2014-10-30 18:22:38,ai13,-0.001,N Setra
2014-10-30 18:22:39,ai0,-0.00575,NE Anemometer 4'
2014-10-30 18:22:39,ai1,-0.00022,SW Anemometer 4'
2014-10-30 18:22:39,ai2,0.00594,SE Anemometer 4'
2014-10-30 18:22:39,ai3,0.01071,W Anemometer 4'
2014-10-30 18:22:39,ai4,0.00102,Center Anemometer 4'
2014-10-30 18:22:39,ai5,-0.00107,Center Anemometer 7'6
2014-10-30 18:22:39,ai6,-0.00183,E Anemometer 4'
2014-10-30 18:22:39,ai7,-0.00644,N Anemometer 4'
2014-10-30 18:22:39,ai8,-0.00091,N Anemometer 7'6
2014-10-30 18:22:39,ai9,-0.00132,S Setra
2014-10-30 18:22:39,ai10,-0.00096,E Outer Setra
2014-10-30 18:22:39,ai11,-0.00281,NW P26
2014-10-30 18:22:39,ai12,-0.00089,E Inner Setra
2014-10-30 18:22:39,ai13,-0.001,N Setra
2014-10-30 18:22:40,ai0,-0.00452,NE Anemometer 4'
2014-10-30 18:22:40,ai1,0.00389,SW Anemometer 4'
2014-10-30 18:22:40,ai2,0.00964,SE Anemometer 4'
2014-10-30 18:22:40,ai3,0.00331,W Anemometer 4'
2014-10-30 18:22:40,ai4,-0.00186,Center Anemometer 4'
2014-10-30 18:22:40,ai5,0.00674,Center Anemometer 7'6
2014-10-30 18:22:40,ai6,0.00064,E Anemometer 4'
2014-10-30 18:22:40,ai7,-0.00767,N Anemometer 4'
2014-10-30 18:22:40,ai8,0.00033,N Anemometer 7'6
2014-10-30 18:22:40,ai9,-0.00111,S Setra
2014-10-30 18:22:40,ai10,-0.00108,E Outer Setra
2014-10-30 18:22:40,ai11,-0.00286,NW P26
2014-10-30 18:22:40,ai12,-0.00092,E Inner Setra
2014-10-30 18:22:40,ai13,-0.001,N Setra
2014-10-30 18:22:41,ai0,0.00494,NE Anemometer 4'
2014-10-30 18:22:41,ai1,0.01787,SW Anemometer 4'
2014-10-30 18:22:41,ai2,0.01252,SE Anemometer 4'
2014-10-30 18:22:41,ai3,0.00043,W Anemometer 4'
2014-10-30 18:22:41,ai4,-0.00474,Center Anemometer 4'
2014-10-30 18:22:41,ai5,-0.00065,Center Anemometer 7'6
2014-10-30 18:22:41,ai6,-0.00183,E Anemometer 4'
2014-10-30 18:22:41,ai7,-0.00849,N Anemometer 4'
2014-10-30 18:22:41,ai8,0.00814,N Anemometer 7'6
2014-10-30 18:22:41,ai9,-0.00091,S Setra
2014-10-30 18:22:41,ai10,-0.00088,E Outer Setra
2014-10-30 18:22:41,ai11,-0.00284,NW P26
2014-10-30 18:22:41,ai12,-0.00093,E Inner Setra
2014-10-30 18:22:41,ai13,-0.001,N Setra
2014-10-30 18:22:42,ai0,0.00206,NE Anemometer 4'
2014-10-30 18:22:42,ai1,0.01417,SW Anemometer 4'
2014-10-30 18:22:42,ai2,0.00389,SE Anemometer 4'
2014-10-30 18:22:42,ai3,-0.00368,W Anemometer 4'
2014-10-30 18:22:42,ai4,0.0039,Center Anemometer 4'
2014-10-30 18:22:42,ai5,-0.00847,Center Anemometer 7'6
2014-10-30 18:22:42,ai6,0.00023,E Anemometer 4'
2014-10-30 18:22:42,ai7,-0.00068,N Anemometer 4'
2014-10-30 18:22:42,ai8,-0.00502,N Anemometer 7'6
2014-10-30 18:22:42,ai9,-0.0009,S Setra
2014-10-30 18:22:42,ai10,-0.00081,E Outer Setra
2014-10-30 18:22:42,ai11,-0.00286,NW P26
2014-10-30 18:22:42,ai12,-0.00096,E Inner Setra
2014-10-30 18:22:42,ai13,-0.001,N Setra
2014-10-30 18:22:43,ai0,0.00165,NE Anemometer 4'
2014-10-30 18:22:43,ai1,-0.00228,SW Anemometer 4'
2014-10-30 18:22:43,ai2,0.00183,SE Anemometer 4'
2014-10-30 18:22:43,ai3,-0.00656,W Anemometer 4'
2014-10-30 18:22:43,ai4,0.0039,Center Anemometer 4'
2014-10-30 18:22:43,ai5,0.00017,Center Anemometer 7'6
2014-10-30 18:22:43,ai6,-0.00265,E Anemometer 4'
2014-10-30 18:22:43,ai7,-0.0015,N Anemometer 4'
2014-10-30 18:22:43,ai8,-0.00378,N Anemometer 7'6
2014-10-30 18:22:43,ai9,-0.0008,S Setra
2014-10-30 18:22:43,ai10,-0.00079,E Outer Setra
2014-10-30 18:22:43,ai11,-0.00289,NW P26
2014-10-30 18:22:43,ai12,-0.00093,E Inner Setra
2014-10-30 18:22:43,ai13,-0.001,N Setra
2014-10-30 18:22:44,ai0,0.00165,NE Anemometer 4'
2014-10-30 18:22:44,ai1,-0.00351,SW Anemometer 4'
2014-10-30 18:22:44,ai2,0.00019,SE Anemometer 4'
2014-10-30 18:22:44,ai3,0.00619,W Anemometer 4'
2014-10-30 18:22:44,ai4,-0.00268,Center Anemometer 4'
2014-10-30 18:22:44,ai5,0.00181,Center Anemometer 7'6
2014-10-30 18:22:44,ai6,-0.00183,E Anemometer 4'
2014-10-30 18:22:44,ai7,0.02686,N Anemometer 4'
2014-10-30 18:22:44,ai8,-0.00461,N Anemometer 7'6
2014-10-30 18:22:44,ai9,-0.00088,S Setra
2014-10-30 18:22:44,ai10,-0.00085,E Outer Setra
2014-10-30 18:22:44,ai11,-0.0028,NW P26
2014-10-30 18:22:44,ai12,-0.00098,E Inner Setra
2014-10-30 18:22:44,ai13,-0.001,N Setra
2014-10-30 18:22:45,ai0,0.01151,NE Anemometer 4'
2014-10-30 18:22:45,ai1,-0.00228,SW Anemometer 4'
2014-10-30 18:22:45,ai2,0.00142,SE Anemometer 4'
2014-10-30 18:22:45,ai3,-0.00368,W Anemometer 4'
2014-10-30 18:22:45,ai4,-0.0035,Center Anemometer 4'
2014-10-30 18:22:45,ai5,-0.00435,Center Anemometer 7'6
2014-10-30 18:22:45,ai6,0.0068,E Anemometer 4'
2014-10-30 18:22:45,ai7,-0.00397,N Anemometer 4'
2014-10-30 18:22:45,ai8,0.00156,N Anemometer 7'6
2014-10-30 18:22:45,ai9,-0.00093,S Setra
2014-10-30 18:22:45,ai10,-0.00092,E Outer Setra
2014-10-30 18:22:45,ai11,-0.01249,NW P26
2014-10-30 18:22:45,ai12,-0.00094,E Inner Setra
2014-10-30 18:22:45,ai13,-0.001,N Setra
2014-10-30 18:22:46,ai0,-0.00164,NE Anemometer 4'
2014-10-30 18:22:46,ai1,-0.00844,SW Anemometer 4'
2014-10-30 18:22:46,ai2,-0.00146,SE Anemometer 4'
2014-10-30 18:22:46,ai3,2e-05,W Anemometer 4'
2014-10-30 18:22:46,ai4,0.00266,Center Anemometer 4'
2014-10-30 18:22:46,ai5,0.00017,Center Anemometer 7'6
2014-10-30 18:22:46,ai6,-0.00142,E Anemometer 4'
2014-10-30 18:22:46,ai7,0.00877,N Anemometer 4'
2014-10-30 18:22:46,ai8,-0.00337,N Anemometer 7'6
2014-10-30 18:22:46,ai9,-0.0012,S Setra
2014-10-30 18:22:46,ai10,-0.00098,E Outer Setra
2014-10-30 18:22:46,ai11,-0.01326,NW P26
2014-10-30 18:22:46,ai12,-0.00089,E Inner Setra
2014-10-30 18:22:46,ai13,-0.001,N Setra
2014-10-30 18:22:47,ai0,0.00124,NE Anemometer 4'
2014-10-30 18:22:47,ai1,0.0043,SW Anemometer 4'
2014-10-30 18:22:47,ai2,0.00471,SE Anemometer 4'
2014-10-30 18:22:47,ai3,-0.00779,W Anemometer 4'
2014-10-30 18:22:47,ai4,0.00061,Center Anemometer 4'
2014-10-30 18:22:47,ai5,0.00346,Center Anemometer 7'6
2014-10-30 18:22:47,ai6,0.00598,E Anemometer 4'
2014-10-30 18:22:47,ai7,-0.0163,N Anemometer 4'
2014-10-30 18:22:47,ai8,-0.00091,N Anemometer 7'6
2014-10-30 18:22:47,ai9,-0.00103,S Setra
2014-10-30 18:22:47,ai10,-0.00095,E Outer Setra
2014-10-30 18:22:47,ai11,-0.01931,NW P26
2014-10-30 18:22:47,ai12,-0.00099,E Inner Setra
2014-10-30 18:22:47,ai13,-0.001,N Setra
2014-10-30 18:22:48,ai0,-0.00205,NE Anemometer 4'
2014-10-30 18:22:48,ai1,0.00471,SW Anemometer 4'
2014-10-30 18:22:48,ai2,0.01211,SE Anemometer 4'
2014-10-30 18:22:48,ai3,0.0066,W Anemometer 4'
2014-10-30 18:22:48,ai4,0.00184,Center Anemometer 4'
2014-10-30 18:22:48,ai5,0.00428,Center Anemometer 7'6
2014-10-30 18:22:48,ai6,-0.0006,E Anemometer 4'
2014-10-30 18:22:48,ai7,-0.00192,N Anemometer 4'
2014-10-30 18:22:48,ai8,-0.01036,N Anemometer 7'6
2014-10-30 18:22:48,ai9,-0.00113,S Setra
2014-10-30 18:22:48,ai10,-0.00111,E Outer Setra
2014-10-30 18:22:48,ai11,-0.02053,NW P26
2014-10-30 18:22:48,ai12,-0.00101,E Inner Setra
2014-10-30 18:22:48,ai13,-0.001,N Setra
2014-10-30 18:22:49,ai0,-0.00411,NE Anemometer 4'
2014-10-30 18:22:49,ai1,-0.00063,SW Anemometer 4'
2014-10-30 18:22:49,ai2,0.00512,SE Anemometer 4'
2014-10-30 18:22:49,ai3,-0.0082,W Anemometer 4'
2014-10-30 18:22:49,ai4,0.00266,Center Anemometer 4'
2014-10-30 18:22:49,ai5,0.00469,Center Anemometer 7'6
2014-10-30 18:22:49,ai6,0.00023,E Anemometer 4'
2014-10-30 18:22:49,ai7,-0.00027,N Anemometer 4'
2014-10-30 18:22:49,ai8,-0.00214,N Anemometer 7'6
2014-10-30 18:22:49,ai9,-0.00095,S Setra
2014-10-30 18:22:49,ai10,-0.00087,E Outer Setra
2014-10-30 18:22:49,ai11,-0.0199,NW P26
2014-10-30 18:22:49,ai12,-0.00116,E Inner Setra
2014-10-30 18:22:49,ai13,-0.001,N Setra
2014-10-30 18:22:50,ai0,-0.00041,NE Anemometer 4'
2014-10-30 18:22:50,ai1,0.00101,SW Anemometer 4'
2014-10-30 18:22:50,ai2,-0.00434,SE Anemometer 4'
2014-10-30 18:22:50,ai3,-0.00861,W Anemometer 4'
2014-10-30 18:22:50,ai4,0.0002,Center Anemometer 4'
2014-10-30 18:22:50,ai5,-0.00148,Center Anemometer 7'6
2014-10-30 18:22:50,ai6,-0.00142,E Anemometer 4'
2014-10-30 18:22:50,ai7,-0.00356,N Anemometer 4'
2014-10-30 18:22:50,ai8,0.00937,N Anemometer 7'6
2014-10-30 18:22:50,ai9,-0.0011,S Setra
2014-10-30 18:22:50,ai10,-0.00101,E Outer Setra
2014-10-30 18:22:50,ai11,-0.01532,NW P26
2014-10-30 18:22:50,ai12,-0.00108,E Inner Setra
2014-10-30 18:22:50,ai13,-0.001,N Setra
2014-10-30 18:22:51,ai0,-0.0111,NE Anemometer 4'
2014-10-30 18:22:51,ai1,0.00142,SW Anemometer 4'
2014-10-30 18:22:51,ai2,0.00183,SE Anemometer 4'
2014-10-30 18:22:51,ai3,0.00084,W Anemometer 4'
2014-10-30 18:22:51,ai4,-0.0072,Center Anemometer 4'
2014-10-30 18:22:51,ai5,0.00346,Center Anemometer 7'6
2014-10-30 18:22:51,ai6,-0.00388,E Anemometer 4'
2014-10-30 18:22:51,ai7,-0.01055,N Anemometer 4'
2014-10-30 18:22:51,ai8,0.00526,N Anemometer 7'6
2014-10-30 18:22:51,ai9,-0.00104,S Setra
2014-10-30 18:22:51,ai10,-0.00122,E Outer Setra
2014-10-30 18:22:51,ai11,-0.05626,NW P26
2014-10-30 18:22:51,ai12,-0.00108,E Inner Setra
2014-10-30 18:22:51,ai13,-0.001,N Setra
2014-10-30 18:22:52,ai0,0.00411,NE Anemometer 4'
2014-10-30 18:22:52,ai1,0.00019,SW Anemometer 4'
2014-10-30 18:22:52,ai2,-0.00064,SE Anemometer 4'
2014-10-30 18:22:52,ai3,-0.0008,W Anemometer 4'
2014-10-30 18:22:52,ai4,0.0076,Center Anemometer 4'
2014-10-30 18:22:52,ai5,-0.00107,Center Anemometer 7'6
2014-10-30 18:22:52,ai6,0.00763,E Anemometer 4'
2014-10-30 18:22:52,ai7,0.01782,N Anemometer 4'
2014-10-30 18:22:52,ai8,0.00814,N Anemometer 7'6
2014-10-30 18:22:52,ai9,-0.00101,S Setra
2014-10-30 18:22:52,ai10,-0.00105,E Outer Setra
2014-10-30 18:22:52,ai11,-0.05624,NW P26
2014-10-30 18:22:52,ai12,-0.00108,E Inner Setra
2014-10-30 18:22:52,ai13,-0.001,N Setra
2014-10-30 18:22:53,ai0,0.00124,NE Anemometer 4'
2014-10-30 18:22:53,ai1,0.00142,SW Anemometer 4'
2014-10-30 18:22:53,ai2,-0.00187,SE Anemometer 4'
2014-10-30 18:22:53,ai3,0.00166,W Anemometer 4'
2014-10-30 18:22:53,ai4,0.00307,Center Anemometer 4'
2014-10-30 18:22:53,ai5,0.00017,Center Anemometer 7'6
2014-10-30 18:22:53,ai6,-0.00306,E Anemometer 4'
2014-10-30 18:22:53,ai7,-0.00109,N Anemometer 4'
2014-10-30 18:22:53,ai8,-0.00666,N Anemometer 7'6
2014-10-30 18:22:53,ai9,-0.00121,S Setra
2014-10-30 18:22:53,ai10,-0.00098,E Outer Setra
2014-10-30 18:22:53,ai11,-0.05623,NW P26
2014-10-30 18:22:53,ai12,-0.00101,E Inner Setra
2014-10-30 18:22:53,ai13,-0.001,N Setra
2014-10-30 18:22:54,ai0,0.00494,NE Anemometer 4'
2014-10-30 18:22:54,ai1,-0.00392,SW Anemometer 4'
2014-10-30 18:22:54,ai2,-0.00022,SE Anemometer 4'
2014-10-30 18:22:54,ai3,-0.00491,W Anemometer 4'
2014-10-30 18:22:54,ai4,-0.00227,Center Anemometer 4'
2014-10-30 18:22:54,ai5,-0.00518,Center Anemometer 7'6
2014-10-30 18:22:54,ai6,0.00352,E Anemometer 4'
2014-10-30 18:22:54,ai7,-0.00315,N Anemometer 4'
2014-10-30 18:22:54,ai8,0.00238,N Anemometer 7'6
2014-10-30 18:22:54,ai9,-0.00102,S Setra
2014-10-30 18:22:54,ai10,-0.00119,E Outer Setra
2014-10-30 18:22:54,ai11,-0.05624,NW P26
2014-10-30 18:22:54,ai12,-0.00097,E Inner Setra
2014-10-30 18:22:54,ai13,-0.001,N Setra
2014-10-30 18:22:55,ai0,-0.00164,NE Anemometer 4'
2014-10-30 18:22:55,ai1,0.00595,SW Anemometer 4'
2014-10-30 18:22:55,ai2,0.01129,SE Anemometer 4'
2014-10-30 18:22:55,ai3,-0.00204,W Anemometer 4'
2014-10-30 18:22:55,ai4,-0.00597,Center Anemometer 4'
2014-10-30 18:22:55,ai5,-0.00148,Center Anemometer 7'6
2014-10-30 18:22:55,ai6,-0.00923,E Anemometer 4'
2014-10-30 18:22:55,ai7,-0.00685,N Anemometer 4'
2014-10-30 18:22:55,ai8,-8e-05,N Anemometer 7'6
2014-10-30 18:22:55,ai9,-0.00101,S Setra
2014-10-30 18:22:55,ai10,-0.00102,E Outer Setra
2014-10-30 18:22:55,ai11,-0.05622,NW P26
2014-10-30 18:22:55,ai12,-0.00098,E Inner Setra
2014-10-30 18:22:55,ai13,-0.001,N Setra
2014-10-30 18:22:56,ai0,0.00823,NE Anemometer 4'
2014-10-30 18:22:56,ai1,0.00389,SW Anemometer 4'
2014-10-30 18:22:56,ai2,0.00635,SE Anemometer 4'
2014-10-30 18:22:56,ai3,-0.00491,W Anemometer 4'
2014-10-30 18:22:56,ai4,-0.00227,Center Anemometer 4'
2014-10-30 18:22:56,ai5,0.00099,Center Anemometer 7'6
2014-10-30 18:22:56,ai6,-0.00142,E Anemometer 4'
2014-10-30 18:22:56,ai7,0.00261,N Anemometer 4'
2014-10-30 18:22:56,ai8,0.01019,N Anemometer 7'6
2014-10-30 18:22:56,ai9,-0.00095,S Setra
2014-10-30 18:22:56,ai10,-0.00106,E Outer Setra
2014-10-30 18:22:56,ai11,-0.05625,NW P26
2014-10-30 18:22:56,ai12,-0.00097,E Inner Setra
2014-10-30 18:22:56,ai13,-0.001,N Setra
2014-10-30 18:22:57,ai0,0.00946,NE Anemometer 4'
2014-10-30 18:22:57,ai1,-0.00228,SW Anemometer 4'
2014-10-30 18:22:57,ai2,0.01046,SE Anemometer 4'
2014-10-30 18:22:57,ai3,-0.01149,W Anemometer 4'
2014-10-30 18:22:57,ai4,0.00225,Center Anemometer 4'
2014-10-30 18:22:57,ai5,-0.00805,Center Anemometer 7'6
2014-10-30 18:22:57,ai6,-0.00799,E Anemometer 4'
2014-10-30 18:22:57,ai7,-0.01096,N Anemometer 4'
2014-10-30 18:22:57,ai8,-8e-05,N Anemometer 7'6
2014-10-30 18:22:57,ai9,-0.00095,S Setra
2014-10-30 18:22:57,ai10,-0.00122,E Outer Setra
2014-10-30 18:22:57,ai11,0.04599,NW P26
2014-10-30 18:22:57,ai12,-0.00099,E Inner Setra
2014-10-30 18:22:57,ai13,-0.001,N Setra
2014-10-30 18:22:58,ai0,0.00247,NE Anemometer 4'
2014-10-30 18:22:58,ai1,-0.00351,SW Anemometer 4'
2014-10-30 18:22:58,ai2,-0.01091,SE Anemometer 4'
2014-10-30 18:22:58,ai3,0.00125,W Anemometer 4'
2014-10-30 18:22:58,ai4,-0.00022,Center Anemometer 4'
2014-10-30 18:22:58,ai5,-0.00312,Center Anemometer 7'6
2014-10-30 18:22:58,ai6,0.00393,E Anemometer 4'
2014-10-30 18:22:58,ai7,0.00548,N Anemometer 4'
2014-10-30 18:22:58,ai8,0.00074,N Anemometer 7'6
2014-10-30 18:22:58,ai9,-0.00099,S Setra
2014-10-30 18:22:58,ai10,-0.00095,E Outer Setra
2014-10-30 18:22:58,ai11,0.04599,NW P26
2014-10-30 18:22:58,ai12,-0.00098,E Inner Setra
2014-10-30 18:22:58,ai13,-0.001,N Setra
2014-10-30 18:22:59,ai0,0.00658,NE Anemometer 4'
2014-10-30 18:22:59,ai1,-0.00022,SW Anemometer 4'
2014-10-30 18:22:59,ai2,-0.00105,SE Anemometer 4'
2014-10-30 18:22:59,ai3,0.01071,W Anemometer 4'
2014-10-30 18:22:59,ai4,-0.00309,Center Anemometer 4'
2014-10-30 18:22:59,ai5,-0.00065,Center Anemometer 7'6
2014-10-30 18:22:59,ai6,-0.00265,E Anemometer 4'
2014-10-30 18:22:59,ai7,0.00918,N Anemometer 4'
2014-10-30 18:22:59,ai8,-0.00831,N Anemometer 7'6
2014-10-30 18:22:59,ai9,-0.00099,S Setra
2014-10-30 18:22:59,ai10,-0.00125,E Outer Setra
2014-10-30 18:22:59,ai11,0.04599,NW P26
2014-10-30 18:22:59,ai12,-0.00097,E Inner Setra
2014-10-30 18:22:59,ai13,-0.001,N Setra
2014-10-30 18:23:00,ai0,0.0074,NE Anemometer 4'
2014-10-30 18:23:00,ai1,-0.00228,SW Anemometer 4'
2014-10-30 18:23:00,ai2,-0.00187,SE Anemometer 4'
2014-10-30 18:23:00,ai3,-0.00532,W Anemometer 4'
2014-10-30 18:23:00,ai4,-0.00227,Center Anemometer 4'
2014-10-30 18:23:00,ai5,0.00181,Center Anemometer 7'6
2014-10-30 18:23:00,ai6,0.00187,E Anemometer 4'
2014-10-30 18:23:00,ai7,0.00261,N Anemometer 4'
2014-10-30 18:23:00,ai8,0.00115,N Anemometer 7'6
2014-10-30 18:23:00,ai9,-0.00087,S Setra
2014-10-30 18:23:00,ai10,-0.00102,E Outer Setra
2014-10-30 18:23:00,ai11,0.04599,NW P26
2014-10-30 18:23:00,ai12,-0.00099,E Inner Setra
2014-10-30 18:23:00,ai13,-0.001,N Setra
2014-10-30 18:23:01,ai0,0.00329,NE Anemometer 4'
2014-10-30 18:23:01,ai1,0.00225,SW Anemometer 4'
2014-10-30 18:23:01,ai2,-0.0031,SE Anemometer 4'
2014-10-30 18:23:01,ai3,0.0029,W Anemometer 4'
2014-10-30 18:23:01,ai4,-0.00022,Center Anemometer 4'
2014-10-30 18:23:01,ai5,-0.00641,Center Anemometer 7'6
2014-10-30 18:23:01,ai6,-0.00512,E Anemometer 4'
2014-10-30 18:23:01,ai7,-0.00233,N Anemometer 4'
2014-10-30 18:23:01,ai8,0.00197,N Anemometer 7'6
2014-10-30 18:23:01,ai9,-0.00098,S Setra
2014-10-30 18:23:01,ai10,-0.00092,E Outer Setra
2014-10-30 18:23:01,ai11,0.04599,NW P26
2014-10-30 18:23:01,ai12,-0.00104,E Inner Setra
2014-10-30 18:23:01,ai13,-0.001,N Setra
2014-10-30 18:23:02,ai0,0.01439,NE Anemometer 4'
2014-10-30 18:23:02,ai1,0.00183,SW Anemometer 4'
2014-10-30 18:23:02,ai2,0.00101,SE Anemometer 4'
2014-10-30 18:23:02,ai3,0.00084,W Anemometer 4'
2014-10-30 18:23:02,ai4,0.00348,Center Anemometer 4'
2014-10-30 18:23:02,ai5,-0.00065,Center Anemometer 7'6
2014-10-30 18:23:02,ai6,0.00187,E Anemometer 4'
2014-10-30 18:23:02,ai7,0.01083,N Anemometer 4'
2014-10-30 18:23:02,ai8,-0.00337,N Anemometer 7'6
2014-10-30 18:23:02,ai9,-0.00139,S Setra
2014-10-30 18:23:02,ai10,-0.00093,E Outer Setra
2014-10-30 18:23:02,ai11,0.04599,NW P26
2014-10-30 18:23:02,ai12,-0.00098,E Inner Setra
2014-10-30 18:23:02,ai13,-0.001,N Setra
2014-10-30 18:23:03,ai0,0.00083,NE Anemometer 4'
2014-10-30 18:23:03,ai1,-0.00145,SW Anemometer 4'
2014-10-30 18:23:03,ai2,0.0006,SE Anemometer 4'
2014-10-30 18:23:03,ai3,-0.00656,W Anemometer 4'
2014-10-30 18:23:03,ai4,-0.00186,Center Anemometer 4'
2014-10-30 18:23:03,ai5,0.00305,Center Anemometer 7'6
2014-10-30 18:23:03,ai6,-0.01375,E Anemometer 4'
2014-10-30 18:23:03,ai7,0.00096,N Anemometer 4'
2014-10-30 18:23:03,ai8,-0.00132,N Anemometer 7'6
2014-10-30 18:23:03,ai9,-0.00101,S Setra
2014-10-30 18:23:03,ai10,-0.00097,E Outer Setra
2014-10-30 18:23:03,ai11,0.04599,NW P26
2014-10-30 18:23:03,ai12,-0.00095,E Inner Setra
2014-10-30 18:23:03,ai13,-0.001,N Setra
2014-10-30 18:23:04,ai0,0.00206,NE Anemometer 4'
2014-10-30 18:23:04,ai1,0.01705,SW Anemometer 4'
2014-10-30 18:23:04,ai2,0.00389,SE Anemometer 4'
2014-10-30 18:23:04,ai3,0.00043,W Anemometer 4'
2014-10-30 18:23:04,ai4,0.00102,Center Anemometer 4'
2014-10-30 18:23:04,ai5,0.00469,Center Anemometer 7'6
2014-10-30 18:23:04,ai6,-0.00018,E Anemometer 4'
2014-10-30 18:23:04,ai7,-0.00233,N Anemometer 4'
2014-10-30 18:23:04,ai8,-8e-05,N Anemometer 7'6
2014-10-30 18:23:04,ai9,-0.00091,S Setra
2014-10-30 18:23:04,ai10,-0.00095,E Outer Setra
2014-10-30 18:23:04,ai11,0.04599,NW P26
2014-10-30 18:23:04,ai12,-0.00108,E Inner Setra
2014-10-30 18:23:04,ai13,-0.001,N Setra
2014-10-30 18:23:05,ai0,0.00329,NE Anemometer 4'
2014-10-30 18:23:05,ai1,0.0006,SW Anemometer 4'
2014-10-30 18:23:05,ai2,0.00389,SE Anemometer 4'
2014-10-30 18:23:05,ai3,0.00619,W Anemometer 4'
2014-10-30 18:23:05,ai4,-0.00268,Center Anemometer 4'
2014-10-30 18:23:05,ai5,0.01086,Center Anemometer 7'6
2014-10-30 18:23:05,ai6,0.00023,E Anemometer 4'
2014-10-30 18:23:05,ai7,-0.00274,N Anemometer 4'
2014-10-30 18:23:05,ai8,-0.00255,N Anemometer 7'6
2014-10-30 18:23:05,ai9,-0.00084,S Setra
2014-10-30 18:23:05,ai10,-0.00097,E Outer Setra
2014-10-30 18:23:05,ai11,0.04599,NW P26
2014-10-30 18:23:05,ai12,-0.00104,E Inner Setra
2014-10-30 18:23:05,ai13,-0.001,N Setra
2014-10-30 18:23:06,ai0,0.00165,NE Anemometer 4'
2014-10-30 18:23:06,ai1,0.00348,SW Anemometer 4'
2014-10-30 18:23:06,ai2,-0.00639,SE Anemometer 4'
2014-10-30 18:23:06,ai3,-0.00327,W Anemometer 4'
2014-10-30 18:23:06,ai4,0.00307,Center Anemometer 4'
2014-10-30 18:23:06,ai5,0.00428,Center Anemometer 7'6
2014-10-30 18:23:06,ai6,0.00105,E Anemometer 4'
2014-10-30 18:23:06,ai7,0.00014,N Anemometer 4'
2014-10-30 18:23:06,ai8,0.0106,N Anemometer 7'6
2014-10-30 18:23:06,ai9,-0.00093,S Setra
2014-10-30 18:23:06,ai10,-0.00099,E Outer Setra
2014-10-30 18:23:06,ai11,0.04599,NW P26
2014-10-30 18:23:06,ai12,-0.001,E Inner Setra
2014-10-30 18:23:06,ai13,-0.001,N Setra
2014-10-30 18:23:07,ai0,-0.00246,NE Anemometer 4'
2014-10-30 18:23:07,ai1,-0.00104,SW Anemometer 4'
2014-10-30 18:23:07,ai2,0.00882,SE Anemometer 4'
2014-10-30 18:23:07,ai3,0.00249,W Anemometer 4'
2014-10-30 18:23:07,ai4,-0.00474,Center Anemometer 4'
2014-10-30 18:23:07,ai5,-0.00312,Center Anemometer 7'6
2014-10-30 18:23:07,ai6,-0.00265,E Anemometer 4'
2014-10-30 18:23:07,ai7,-0.00109,N Anemometer 4'
2014-10-30 18:23:07,ai8,-0.00625,N Anemometer 7'6
2014-10-30 18:23:07,ai9,-0.00091,S Setra
2014-10-30 18:23:07,ai10,-0.00099,E Outer Setra
2014-10-30 18:23:07,ai11,0.04599,NW P26
2014-10-30 18:23:07,ai12,-0.00095,E Inner Setra
2014-10-30 18:23:07,ai13,-0.001,N Setra
2014-10-30 18:23:08,ai0,0.00041,NE Anemometer 4'
2014-10-30 18:23:08,ai1,0.00183,SW Anemometer 4'
2014-10-30 18:23:08,ai2,0.00101,SE Anemometer 4'
2014-10-30 18:23:08,ai3,-0.00656,W Anemometer 4'
2014-10-30 18:23:08,ai4,-0.00145,Center Anemometer 4'
2014-10-30 18:23:08,ai5,0.00099,Center Anemometer 7'6
2014-10-30 18:23:08,ai6,-0.00018,E Anemometer 4'
2014-10-30 18:23:08,ai7,0.00014,N Anemometer 4'
