datetime,position,value
2014-10-30 19:25:17,ai4,0.42527,Center Anemometer 4'
2014-10-30 19:25:17,ai5,0.54118,Center Anemometer 7'6
2014-10-30 19:25:17,ai6,0.10794,E Anemometer 4'
2014-10-30 19:25:17,ai7,0.00261,N Anemometer 4'
2014-10-30 19:25:17,ai8,0.06734,N Anemometer 7'6
2014-10-30 19:25:17,ai9,0.02527,S Setra
2014-10-30 19:25:17,ai10,-0.00526,E Outer Setra
2014-10-30 19:25:17,ai11,0.00192,NW P26
2014-10-30 19:25:17,ai12,-0.00189,E Inner Setra
2014-10-30 19:25:17,ai13,-0.00101,N Setra
2014-10-30 19:25:18,ai0,0.00165,NE Anemometer 4'
2014-10-30 19:25:18,ai1,0.07254,SW Anemometer 4'
2014-10-30 19:25:18,ai2,0.65877,SE Anemometer 4'
2014-10-30 19:25:18,ai3,0.10526,W Anemometer 4'
2014-10-30 19:25:18,ai4,0.19424,Center Anemometer 4'
2014-10-30 19:25:18,ai5,0.48321,Center Anemometer 7'6
2014-10-30 19:25:18,ai6,0.11287,E Anemometer 4'
2014-10-30 19:25:18,ai7,-0.00192,N Anemometer 4'
2014-10-30 19:25:18,ai8,-0.00543,N Anemometer 7'6
2014-10-30 19:25:18,ai9,0.02938,S Setra
2014-10-30 19:25:18,ai10,-0.00536,E Outer Setra
2014-10-30 19:25:18,ai11,0.00035,NW P26
2014-10-30 19:25:18,ai12,-8e-05,E Inner Setra
2014-10-30 19:25:18,ai13,-0.001,N Setra
2014-10-30 19:25:19,ai0,-0.0037,NE Anemometer 4'
2014-10-30 19:25:19,ai1,0.07131,SW Anemometer 4'
2014-10-30 19:25:19,ai2,0.70769,SE Anemometer 4'
2014-10-30 19:25:19,ai3,0.0954,W Anemometer 4'
2014-10-30 19:25:19,ai4,0.19752,Center Anemometer 4'
2014-10-30 19:25:19,ai5,0.48116,Center Anemometer 7'6
2014-10-30 19:25:19,ai6,0.11945,E Anemometer 4'
2014-10-30 19:25:19,ai7,-0.00192,N Anemometer 4'
2014-10-30 19:25:19,ai8,0.00115,N Anemometer 7'6
2014-10-30 19:25:19,ai9,0.02633,S Setra
2014-10-30 19:25:19,ai10,-0.00535,E Outer Setra
2014-10-30 19:25:19,ai11,-0.00142,NW P26
2014-10-30 19:25:19,ai12,0.00083,E Inner Setra
2014-10-30 19:25:19,ai13,-0.001,N Setra
2014-10-30 19:25:20,ai0,0.07565,NE Anemometer 4'
2014-10-30 19:25:20,ai1,0.193,SW Anemometer 4'
2014-10-30 19:25:20,ai2,0.71262,SE Anemometer 4'
2014-10-30 19:25:20,ai3,0.09334,W Anemometer 4'
2014-10-30 19:25:20,ai4,0.25631,Center Anemometer 4'
2014-10-30 19:25:20,ai5,0.36111,Center Anemometer 7'6
2014-10-30 19:25:20,ai6,0.1067,E Anemometer 4'
2014-10-30 19:25:20,ai7,0.00713,N Anemometer 4'
2014-10-30 19:25:20,ai8,-0.0005,N Anemometer 7'6
2014-10-30 19:25:20,ai9,0.01562,S Setra
2014-10-30 19:25:20,ai10,-0.0053,E Outer Setra
2014-10-30 19:25:20,ai11,-0.00066,NW P26
2014-10-30 19:25:20,ai12,0.00063,E Inner Setra
2014-10-30 19:25:20,ai13,-0.001,N Setra
2014-10-30 19:25:21,ai0,0.13608,NE Anemometer 4'
2014-10-30 19:25:21,ai1,0.32496,SW Anemometer 4'
2014-10-30 19:25:21,ai2,0.93174,SE Anemometer 4'
2014-10-30 19:25:21,ai3,0.0621,W Anemometer 4'
2014-10-30 19:25:21,ai4,0.32661,Center Anemometer 4'
2014-10-30 19:25:21,ai5,0.21353,Center Anemometer 7'6
2014-10-30 19:25:21,ai6,0.1289,E Anemometer 4'
2014-10-30 19:25:21,ai7,-0.00274,N Anemometer 4'
2014-10-30 19:25:21,ai8,0.10845,N Anemometer 7'6
2014-10-30 19:25:21,ai9,0.01123,S Setra
2014-10-30 19:25:21,ai10,0.00062,E Outer Setra
2014-10-30 19:25:21,ai11,0.00063,NW P26
2014-10-30 19:25:21,ai12,0.00022,E Inner Setra
2014-10-30 19:25:21,ai13,-0.001,N Setra
2014-10-30 19:25:22,ai0,0.1406,NE Anemometer 4'
2014-10-30 19:25:22,ai1,0.32249,SW Anemometer 4'
2014-10-30 19:25:22,ai2,1.31612,SE Anemometer 4'
2014-10-30 19:25:22,ai3,0.02057,W Anemometer 4'
2014-10-30 19:25:22,ai4,0.32455,Center Anemometer 4'
2014-10-30 19:25:22,ai5,0.20037,Center Anemometer 7'6
2014-10-30 19:25:22,ai6,0.14206,E Anemometer 4'
2014-10-30 19:25:22,ai7,-0.00808,N Anemometer 4'
2014-10-30 19:25:22,ai8,0.12119,N Anemometer 7'6
2014-10-30 19:25:22,ai9,0.00835,S Setra
2014-10-30 19:25:22,ai10,0.00235,E Outer Setra
2014-10-30 19:25:22,ai11,0.00012,NW P26
2014-10-30 19:25:22,ai12,0.00015,E Inner Setra
2014-10-30 19:25:22,ai13,-0.00099,N Setra
2014-10-30 19:25:23,ai0,0.10689,NE Anemometer 4'
2014-10-30 19:25:23,ai1,0.25713,SW Anemometer 4'
2014-10-30 19:25:23,ai2,1.45178,SE Anemometer 4'
2014-10-30 19:25:23,ai3,-0.00861,W Anemometer 4'
2014-10-30 19:25:23,ai4,0.34429,Center Anemometer 4'
2014-10-30 19:25:23,ai5,0.22052,Center Anemometer 7'6
2014-10-30 19:25:23,ai6,0.09642,E Anemometer 4'
2014-10-30 19:25:23,ai7,-0.00644,N Anemometer 4'
2014-10-30 19:25:23,ai8,0.09776,N Anemometer 7'6
2014-10-30 19:25:23,ai9,0.00478,S Setra
2014-10-30 19:25:23,ai10,-0.00532,E Outer Setra
2014-10-30 19:25:23,ai11,0.00066,NW P26
2014-10-30 19:25:23,ai12,-0.00043,E Inner Setra
2014-10-30 19:25:23,ai13,-0.00098,N Setra
2014-10-30 19:25:24,ai0,0.08387,NE Anemometer 4'
2014-10-30 19:25:24,ai1,0.30441,SW Anemometer 4'
2014-10-30 19:25:24,ai2,1.2598,SE Anemometer 4'
2014-10-30 19:25:24,ai3,0.00166,W Anemometer 4'
2014-10-30 19:25:24,ai4,0.4113,Center Anemometer 4'
2014-10-30 19:25:24,ai5,0.31589,Center Anemometer 7'6
2014-10-30 19:25:24,ai6,0.12027,E Anemometer 4'
2014-10-30 19:25:24,ai7,0.0022,N Anemometer 4'
2014-10-30 19:25:24,ai8,-0.00214,N Anemometer 7'6
2014-10-30 19:25:24,ai9,0.00028,S Setra
2014-10-30 19:25:24,ai10,-0.00533,E Outer Setra
2014-10-30 19:25:24,ai11,0.0074,NW P26
2014-10-30 19:25:24,ai12,0.00015,E Inner Setra
2014-10-30 19:25:24,ai13,-0.00099,N Setra
2014-10-30 19:25:25,ai0,0.09004,NE Anemometer 4'
2014-10-30 19:25:25,ai1,0.30441,SW Anemometer 4'
2014-10-30 19:25:25,ai2,1.25774,SE Anemometer 4'
2014-10-30 19:25:25,ai3,0.01317,W Anemometer 4'
2014-10-30 19:25:25,ai4,0.41787,Center Anemometer 4'
2014-10-30 19:25:25,ai5,0.33069,Center Anemometer 7'6
2014-10-30 19:25:25,ai6,0.12356,E Anemometer 4'
2014-10-30 19:25:25,ai7,0.00631,N Anemometer 4'
2014-10-30 19:25:25,ai8,-0.00461,N Anemometer 7'6
2014-10-30 19:25:25,ai9,-0.0024,S Setra
2014-10-30 19:25:25,ai10,-0.00532,E Outer Setra
2014-10-30 19:25:25,ai11,0.01148,NW P26
2014-10-30 19:25:25,ai12,-0.00019,E Inner Setra
2014-10-30 19:25:25,ai13,-0.001,N Setra
2014-10-30 19:25:26,ai0,0.06742,NE Anemometer 4'
2014-10-30 19:25:26,ai1,0.29906,SW Anemometer 4'
2014-10-30 19:25:26,ai2,0.86843,SE Anemometer 4'
2014-10-30 19:25:26,ai3,0.12171,W Anemometer 4'
2014-10-30 19:25:26,ai4,0.45076,Center Anemometer 4'
2014-10-30 19:25:26,ai5,0.27684,Center Anemometer 7'6
2014-10-30 19:25:26,ai6,0.06395,E Anemometer 4'
2014-10-30 19:25:26,ai7,0.15143,N Anemometer 4'
2014-10-30 19:25:26,ai8,0.19478,N Anemometer 7'6
2014-10-30 19:25:26,ai9,-0.00197,S Setra
2014-10-30 19:25:26,ai10,-0.00474,E Outer Setra
2014-10-30 19:25:26,ai11,0.01433,NW P26
2014-10-30 19:25:26,ai12,-0.0007,E Inner Setra
2014-10-30 19:25:26,ai13,-0.001,N Setra
2014-10-30 19:25:27,ai0,0.06907,NE Anemometer 4'
2014-10-30 19:25:27,ai1,0.28015,SW Anemometer 4'
2014-10-30 19:25:27,ai2,0.89803,SE Anemometer 4'
2014-10-30 19:25:27,ai3,0.1846,W Anemometer 4'
2014-10-30 19:25:27,ai4,0.43966,Center Anemometer 4'
2014-10-30 19:25:27,ai5,0.27725,Center Anemometer 7'6
2014-10-30 19:25:27,ai6,0.06765,E Anemometer 4'
2014-10-30 19:25:27,ai7,0.15883,N Anemometer 4'
2014-10-30 19:25:27,ai8,0.20218,N Anemometer 7'6
2014-10-30 19:25:27,ai9,-0.00128,S Setra
2014-10-30 19:25:27,ai10,0.01,E Outer Setra
2014-10-30 19:25:27,ai11,0.01201,NW P26
2014-10-30 19:25:27,ai12,0.00044,E Inner Setra
2014-10-30 19:25:27,ai13,-0.001,N Setra
2014-10-30 19:25:28,ai0,0.07277,NE Anemometer 4'
2014-10-30 19:25:28,ai1,0.27234,SW Anemometer 4'
2014-10-30 19:25:28,ai2,0.87583,SE Anemometer 4'
2014-10-30 19:25:28,ai3,0.18666,W Anemometer 4'
2014-10-30 19:25:28,ai4,0.37635,Center Anemometer 4'
2014-10-30 19:25:28,ai5,0.4088,Center Anemometer 7'6
2014-10-30 19:25:28,ai6,-0.00183,E Anemometer 4'
2014-10-30 19:25:28,ai7,0.15595,N Anemometer 4'
2014-10-30 19:25:28,ai8,0.2104,N Anemometer 7'6
2014-10-30 19:25:28,ai9,-0.00441,S Setra
2014-10-30 19:25:28,ai10,0.00169,E Outer Setra
2014-10-30 19:25:28,ai11,0.00248,NW P26
2014-10-30 19:25:28,ai12,0.00086,E Inner Setra
2014-10-30 19:25:28,ai13,-0.00098,N Setra
2014-10-30 19:25:29,ai0,0.1073,NE Anemometer 4'
2014-10-30 19:25:29,ai1,0.36895,SW Anemometer 4'
2014-10-30 19:25:29,ai2,0.9338,SE Anemometer 4'
2014-10-30 19:25:29,ai3,0.10691,W Anemometer 4'
2014-10-30 19:25:29,ai4,0.42363,Center Anemometer 4'
2014-10-30 19:25:29,ai5,0.40058,Center Anemometer 7'6
2014-10-30 19:25:29,ai6,-0.01539,E Anemometer 4'
2014-10-30 19:25:29,ai7,-0.01055,N Anemometer 4'
2014-10-30 19:25:29,ai8,0.19313,N Anemometer 7'6
2014-10-30 19:25:29,ai9,-0.00441,S Setra
2014-10-30 19:25:29,ai10,-0.00533,E Outer Setra
2014-10-30 19:25:29,ai11,-0.00111,NW P26
2014-10-30 19:25:29,ai12,-0.00129,E Inner Setra
2014-10-30 19:25:29,ai13,-0.00098,N Setra
2014-10-30 19:25:30,ai0,0.10483,NE Anemometer 4'
2014-10-30 19:25:30,ai1,0.39033,SW Anemometer 4'
2014-10-30 19:25:30,ai2,0.79073,SE Anemometer 4'
2014-10-30 19:25:30,ai3,0.19694,W Anemometer 4'
2014-10-30 19:25:30,ai4,0.42939,Center Anemometer 4'
2014-10-30 19:25:30,ai5,0.39071,Center Anemometer 7'6
2014-10-30 19:25:30,ai6,-0.01498,E Anemometer 4'
2014-10-30 19:25:30,ai7,-0.00109,N Anemometer 4'
2014-10-30 19:25:30,ai8,0.19642,N Anemometer 7'6
2014-10-30 19:25:30,ai9,-0.00245,S Setra
2014-10-30 19:25:30,ai10,-0.00201,E Outer Setra
2014-10-30 19:25:30,ai11,-0.00221,NW P26
2014-10-30 19:25:30,ai12,-0.00171,E Inner Setra
2014-10-30 19:25:30,ai13,-0.00102,N Setra
2014-10-30 19:25:31,ai0,0.04358,NE Anemometer 4'
2014-10-30 19:25:31,ai1,0.37881,SW Anemometer 4'
2014-10-30 19:25:31,ai2,0.78827,SE Anemometer 4'
2014-10-30 19:25:31,ai3,0.20146,W Anemometer 4'
2014-10-30 19:25:31,ai4,0.4187,Center Anemometer 4'
2014-10-30 19:25:31,ai5,0.44333,Center Anemometer 7'6
2014-10-30 19:25:31,ai6,-0.01663,E Anemometer 4'
2014-10-30 19:25:31,ai7,0.02563,N Anemometer 4'
2014-10-30 19:25:31,ai8,0.0698,N Anemometer 7'6
2014-10-30 19:25:31,ai9,-0.00141,S Setra
2014-10-30 19:25:31,ai10,0.00247,E Outer Setra
2014-10-30 19:25:31,ai11,0.00137,NW P26
2014-10-30 19:25:31,ai12,-0.00113,E Inner Setra
2014-10-30 19:25:31,ai13,-0.001,N Setra
2014-10-30 19:25:32,ai0,0.03865,NE Anemometer 4'
2014-10-30 19:25:32,ai1,0.40348,SW Anemometer 4'
2014-10-30 19:25:32,ai2,0.66247,SE Anemometer 4'
2014-10-30 19:25:32,ai3,0.26025,W Anemometer 4'
2014-10-30 19:25:32,ai4,0.38211,Center Anemometer 4'
2014-10-30 19:25:32,ai5,0.35001,Center Anemometer 7'6
2014-10-30 19:25:32,ai6,-0.00471,E Anemometer 4'
2014-10-30 19:25:32,ai7,-0.00438,N Anemometer 4'
2014-10-30 19:25:32,ai8,0.36497,N Anemometer 7'6
2014-10-30 19:25:32,ai9,0.00168,S Setra
2014-10-30 19:25:32,ai10,-0.0053,E Outer Setra
2014-10-30 19:25:32,ai11,0.00214,NW P26
2014-10-30 19:25:32,ai12,-0.00287,E Inner Setra
2014-10-30 19:25:32,ai13,-0.00099,N Setra
2014-10-30 19:25:33,ai0,0.037,NE Anemometer 4'
2014-10-30 19:25:33,ai1,0.40101,SW Anemometer 4'
2014-10-30 19:25:33,ai2,0.66329,SE Anemometer 4'
2014-10-30 19:25:33,ai3,0.25161,W Anemometer 4'
2014-10-30 19:25:33,ai4,0.37882,Center Anemometer 4'
2014-10-30 19:25:33,ai5,0.35043,Center Anemometer 7'6
2014-10-30 19:25:33,ai6,-0.00841,E Anemometer 4'
2014-10-30 19:25:33,ai7,-0.00315,N Anemometer 4'
2014-10-30 19:25:33,ai8,0.36415,N Anemometer 7'6
2014-10-30 19:25:33,ai9,0.00574,S Setra
2014-10-30 19:25:33,ai10,-0.00531,E Outer Setra
2014-10-30 19:25:33,ai11,0.00683,NW P26
2014-10-30 19:25:33,ai12,-0.00133,E Inner Setra
2014-10-30 19:25:33,ai13,-0.001,N Setra
2014-10-30 19:25:34,ai0,0.04399,NE Anemometer 4'
2014-10-30 19:25:34,ai1,0.37881,SW Anemometer 4'
2014-10-30 19:25:34,ai2,0.65754,SE Anemometer 4'
2014-10-30 19:25:34,ai3,0.23147,W Anemometer 4'
2014-10-30 19:25:34,ai4,0.34675,Center Anemometer 4'
2014-10-30 19:25:34,ai5,0.29123,Center Anemometer 7'6
2014-10-30 19:25:34,ai6,-0.01498,E Anemometer 4'
2014-10-30 19:25:34,ai7,-0.00644,N Anemometer 4'
2014-10-30 19:25:34,ai8,0.38306,N Anemometer 7'6
2014-10-30 19:25:34,ai9,0.00316,S Setra
2014-10-30 19:25:34,ai10,-0.00532,E Outer Setra
2014-10-30 19:25:34,ai11,0.00954,NW P26
2014-10-30 19:25:34,ai12,-0.00091,E Inner Setra
2014-10-30 19:25:34,ai13,-0.00101,N Setra
2014-10-30 19:25:35,ai0,0.04029,NE Anemometer 4'
2014-10-30 19:25:35,ai1,0.40143,SW Anemometer 4'
2014-10-30 19:25:35,ai2,0.57532,SE Anemometer 4'
2014-10-30 19:25:35,ai3,0.22243,W Anemometer 4'
2014-10-30 19:25:35,ai4,0.37923,Center Anemometer 4'
2014-10-30 19:25:35,ai5,0.34015,Center Anemometer 7'6
2014-10-30 19:25:35,ai6,-0.01992,E Anemometer 4'
2014-10-30 19:25:35,ai7,-0.01466,N Anemometer 4'
2014-10-30 19:25:35,ai8,0.12859,N Anemometer 7'6
2014-10-30 19:25:35,ai9,0.00548,S Setra
2014-10-30 19:25:35,ai10,-0.00226,E Outer Setra
2014-10-30 19:25:35,ai11,0.01238,NW P26
2014-10-30 19:25:35,ai12,-0.00089,E Inner Setra
2014-10-30 19:25:35,ai13,-0.00097,N Setra
2014-10-30 19:25:36,ai0,0.03659,NE Anemometer 4'
2014-10-30 19:25:36,ai1,0.40266,SW Anemometer 4'
2014-10-30 19:25:36,ai2,0.57655,SE Anemometer 4'
2014-10-30 19:25:36,ai3,0.22571,W Anemometer 4'
2014-10-30 19:25:36,ai4,0.37676,Center Anemometer 4'
2014-10-30 19:25:36,ai5,0.34919,Center Anemometer 7'6
2014-10-30 19:25:36,ai6,-0.01252,E Anemometer 4'
2014-10-30 19:25:36,ai7,-0.00685,N Anemometer 4'
2014-10-30 19:25:36,ai8,0.09981,N Anemometer 7'6
2014-10-30 19:25:36,ai9,0.01391,S Setra
2014-10-30 19:25:36,ai10,-0.00532,E Outer Setra
2014-10-30 19:25:36,ai11,0.03247,NW P26
2014-10-30 19:25:36,ai12,-0.00254,E Inner Setra
2014-10-30 19:25:36,ai13,-0.001,N Setra
2014-10-30 19:25:37,ai0,0.04029,NE Anemometer 4'
2014-10-30 19:25:37,ai1,0.41417,SW Anemometer 4'
2014-10-30 19:25:37,ai2,0.54202,SE Anemometer 4'
2014-10-30 19:25:37,ai3,0.18173,W Anemometer 4'
2014-10-30 19:25:37,ai4,0.3669,Center Anemometer 4'
2014-10-30 19:25:37,ai5,0.3237,Center Anemometer 7'6
2014-10-30 19:25:37,ai6,-0.01457,E Anemometer 4'
2014-10-30 19:25:37,ai7,0.16581,N Anemometer 4'
2014-10-30 19:25:37,ai8,0.10434,N Anemometer 7'6
2014-10-30 19:25:37,ai9,0.03426,S Setra
2014-10-30 19:25:37,ai10,-0.00532,E Outer Setra
2014-10-30 19:25:37,ai11,0.02791,NW P26
2014-10-30 19:25:37,ai12,-0.00281,E Inner Setra
2014-10-30 19:25:37,ai13,-0.00103,N Setra
2014-10-30 19:25:38,ai0,0.05057,NE Anemometer 4'
2014-10-30 19:25:38,ai1,0.4006,SW Anemometer 4'
2014-10-30 19:25:38,ai2,0.54284,SE Anemometer 4'
2014-10-30 19:25:38,ai3,0.22325,W Anemometer 4'
2014-10-30 19:25:38,ai4,0.34305,Center Anemometer 4'
2014-10-30 19:25:38,ai5,0.32782,Center Anemometer 7'6
2014-10-30 19:25:38,ai6,-0.01704,E Anemometer 4'
2014-10-30 19:25:38,ai7,0.18555,N Anemometer 4'
2014-10-30 19:25:38,ai8,0.1845,N Anemometer 7'6
2014-10-30 19:25:38,ai9,0.02623,S Setra
2014-10-30 19:25:38,ai10,0.00569,E Outer Setra
2014-10-30 19:25:38,ai11,0.00805,NW P26
2014-10-30 19:25:38,ai12,0.00545,E Inner Setra
2014-10-30 19:25:38,ai13,-0.00103,N Setra
2014-10-30 19:25:39,ai0,0.08346,NE Anemometer 4'
2014-10-30 19:25:39,ai1,0.36607,SW Anemometer 4'
2014-10-30 19:25:39,ai2,0.53215,SE Anemometer 4'
2014-10-30 19:25:39,ai3,0.22037,W Anemometer 4'
2014-10-30 19:25:39,ai4,0.28098,Center Anemometer 4'
2014-10-30 19:25:39,ai5,0.27931,Center Anemometer 7'6
2014-10-30 19:25:39,ai6,-0.01416,E Anemometer 4'
2014-10-30 19:25:39,ai7,-0.00644,N Anemometer 4'
2014-10-30 19:25:39,ai8,0.42787,N Anemometer 7'6
2014-10-30 19:25:39,ai9,-0.00441,S Setra
2014-10-30 19:25:39,ai10,0.03969,E Outer Setra
2014-10-30 19:25:39,ai11,0.02438,NW P26
2014-10-30 19:25:39,ai12,0.00604,E Inner Setra
2014-10-30 19:25:39,ai13,-0.00098,N Setra
2014-10-30 19:25:40,ai0,0.05386,NE Anemometer 4'
2014-10-30 19:25:40,ai1,0.34963,SW Anemometer 4'
2014-10-30 19:25:40,ai2,0.47419,SE Anemometer 4'
2014-10-30 19:25:40,ai3,0.18296,W Anemometer 4'
2014-10-30 19:25:40,ai4,0.33401,Center Anemometer 4'
2014-10-30 19:25:40,ai5,0.42895,Center Anemometer 7'6
2014-10-30 19:25:40,ai6,-0.01252,E Anemometer 4'
2014-10-30 19:25:40,ai7,-0.00397,N Anemometer 4'
2014-10-30 19:25:40,ai8,0.31523,N Anemometer 7'6
2014-10-30 19:25:40,ai9,-0.00439,S Setra
2014-10-30 19:25:40,ai10,0.06445,E Outer Setra
2014-10-30 19:25:40,ai11,0.01459,NW P26
2014-10-30 19:25:40,ai12,0.00178,E Inner Setra
2014-10-30 19:25:40,ai13,-0.00098,N Setra
2014-10-30 19:25:41,ai0,0.04851,NE Anemometer 4'
2014-10-30 19:25:41,ai1,0.34922,SW Anemometer 4'
2014-10-30 19:25:41,ai2,0.29865,SE Anemometer 4'
2014-10-30 19:25:41,ai3,0.19529,W Anemometer 4'
2014-10-30 19:25:41,ai4,0.34018,Center Anemometer 4'
2014-10-30 19:25:41,ai5,0.4273,Center Anemometer 7'6
2014-10-30 19:25:41,ai6,-0.01211,E Anemometer 4'
2014-10-30 19:25:41,ai7,-0.01507,N Anemometer 4'
2014-10-30 19:25:41,ai8,0.32633,N Anemometer 7'6
2014-10-30 19:25:41,ai9,-0.00442,S Setra
2014-10-30 19:25:41,ai10,0.07506,E Outer Setra
2014-10-30 19:25:41,ai11,0.04599,NW P26
2014-10-30 19:25:41,ai12,-0.00029,E Inner Setra
2014-10-30 19:25:41,ai13,-0.00097,N Setra
2014-10-30 19:25:42,ai0,0.07482,NE Anemometer 4'
2014-10-30 19:25:42,ai1,0.42198,SW Anemometer 4'
2014-10-30 19:25:42,ai2,0.29001,SE Anemometer 4'
2014-10-30 19:25:42,ai3,0.19242,W Anemometer 4'
2014-10-30 19:25:42,ai4,0.39362,Center Anemometer 4'
2014-10-30 19:25:42,ai5,0.51528,Center Anemometer 7'6
2014-10-30 19:25:42,ai6,0.03723,E Anemometer 4'
2014-10-30 19:25:42,ai7,0.00014,N Anemometer 4'
2014-10-30 19:25:42,ai8,0.36292,N Anemometer 7'6
2014-10-30 19:25:42,ai9,-0.00445,S Setra
2014-10-30 19:25:42,ai10,0.05048,E Outer Setra
2014-10-30 19:25:42,ai11,0.04599,NW P26
2014-10-30 19:25:42,ai12,-0.0008,E Inner Setra
2014-10-30 19:25:42,ai13,-0.00095,N Setra
2014-10-30 19:25:43,ai0,0.03413,NE Anemometer 4'
2014-10-30 19:25:43,ai1,0.40841,SW Anemometer 4'
2014-10-30 19:25:43,ai2,0.30687,SE Anemometer 4'
2014-10-30 19:25:43,ai3,0.20639,W Anemometer 4'
2014-10-30 19:25:43,ai4,0.50092,Center Anemometer 4'
2014-10-30 19:25:43,ai5,0.45115,Center Anemometer 7'6
2014-10-30 19:25:43,ai6,0.02983,E Anemometer 4'
2014-10-30 19:25:43,ai7,0.12059,N Anemometer 4'
2014-10-30 19:25:43,ai8,0.77813,N Anemometer 7'6
2014-10-30 19:25:43,ai9,-0.00445,S Setra
2014-10-30 19:25:43,ai10,0.02071,E Outer Setra
2014-10-30 19:25:43,ai11,0.04599,NW P26
2014-10-30 19:25:43,ai12,-0.00404,E Inner Setra
2014-10-30 19:25:43,ai13,-0.00094,N Setra
2014-10-30 19:25:44,ai0,0.03207,NE Anemometer 4'
2014-10-30 19:25:44,ai1,0.39649,SW Anemometer 4'
2014-10-30 19:25:44,ai2,0.25342,SE Anemometer 4'
2014-10-30 19:25:44,ai3,0.25531,W Anemometer 4'
2014-10-30 19:25:44,ai4,0.50708,Center Anemometer 4'
2014-10-30 19:25:44,ai5,0.44292,Center Anemometer 7'6
2014-10-30 19:25:44,ai6,0.0327,E Anemometer 4'
2014-10-30 19:25:44,ai7,0.12265,N Anemometer 4'
2014-10-30 19:25:44,ai8,0.79252,N Anemometer 7'6
2014-10-30 19:25:44,ai9,-0.00445,S Setra
2014-10-30 19:25:44,ai10,-0.00532,E Outer Setra
2014-10-30 19:25:44,ai11,0.04599,NW P26
2014-10-30 19:25:44,ai12,-0.00404,E Inner Setra
2014-10-30 19:25:44,ai13,-0.00097,N Setra
2014-10-30 19:25:45,ai0,0.00206,NE Anemometer 4'
2014-10-30 19:25:45,ai1,0.36648,SW Anemometer 4'
2014-10-30 19:25:45,ai2,0.24438,SE Anemometer 4'
2014-10-30 19:25:45,ai3,0.31986,W Anemometer 4'
2014-10-30 19:25:45,ai4,0.4483,Center Anemometer 4'
2014-10-30 19:25:45,ai5,0.25464,Center Anemometer 7'6
2014-10-30 19:25:45,ai6,0.02777,E Anemometer 4'
2014-10-30 19:25:45,ai7,0.2098,N Anemometer 4'
2014-10-30 19:25:45,ai8,0.58204,N Anemometer 7'6
2014-10-30 19:25:45,ai9,0.03193,S Setra
2014-10-30 19:25:45,ai10,-0.00526,E Outer Setra
2014-10-30 19:25:45,ai11,0.04599,NW P26
2014-10-30 19:25:45,ai12,-0.00404,E Inner Setra
2014-10-30 19:25:45,ai13,-0.00101,N Setra
2014-10-30 19:25:46,ai0,0.0037,NE Anemometer 4'
2014-10-30 19:25:46,ai1,0.35456,SW Anemometer 4'
2014-10-30 19:25:46,ai2,0.32948,SE Anemometer 4'
2014-10-30 19:25:46,ai3,0.30382,W Anemometer 4'
2014-10-30 19:25:46,ai4,0.41993,Center Anemometer 4'
2014-10-30 19:25:46,ai5,0.14488,Center Anemometer 7'6
2014-10-30 19:25:46,ai6,0.04586,E Anemometer 4'
2014-10-30 19:25:46,ai7,0.04166,N Anemometer 4'
2014-10-30 19:25:46,ai8,0.33167,N Anemometer 7'6
2014-10-30 19:25:46,ai9,0.07664,S Setra
2014-10-30 19:25:46,ai10,-0.00531,E Outer Setra
