timestamp,Dev1_ai0,Dev1_ai1,Dev1_ai2,Dev1_ai3,Dev1_ai4,Dev1_ai5,Dev1_ai6,Dev1_ai7,Dev1_ai8,Dev1_ai9,Dev1_ai10,Dev1_ai11,Dev1_ai12,Dev1_ai13
2014-10-30 19:09:00,0.11621269541544585,0.50363450645505448,0.87987394436571587,0.25598717786031167,0.62170268949680818,0.76608128233992856,0.084311214814735025,0.20205068032277268,0.15929613196435757,0.6828744912563165,0.55362438252677715,7.6526015014767008,0.18133116928326842,0.0064430539777418465
2014-10-30 19:09:01,0.11095059579992012,0.50527891038704675,0.87230969308080242,0.26684025231999242,0.62400485425155194,0.75851702926315512,0.087271146174885114,0.18264669384138318,0.164887111756713,0.68188784936648672,0.53158937223859493,7.2480607092000708,0.17672683327866312,0.0062002827743491001
2014-10-30 19:09:02,0.072471489022253255,0.51909190310680886,0.77068561023741211,0.34610057158719065,0.5736861071377295,0.73187770218169812,0.10470185236479833,0.19580193906650556,0.36879335619077397,0.67794128178337298,0.405956898376028,6.5843558508910514,0.18461998066638641,0.0061130997723775303
2014-10-30 19:09:03,0.12607913190192807,0.60295649026391085,0.72365568732153596,0.30466156917920212,0.53487817983102992,0.70885606017495473,0.099439752510201276,0.17080697258395439,0.38786844919424013,0.63847560382505775,0.41154787336742321,7.3500179099380683,0.18100228814272479,0.0060312818905375026
2014-10-30 19:09:04,0.12936794397961715,0.63551567781972695,0.72793113506840434,0.30762149811579864,0.50527891038704675,0.64538209775054234,0.13265675601522589,0.1523896273504137,0.37043776080653817,0.68813658129536859,0.38063306922806867,7.4052722000039468,0.16949144796715113,0.0064175697024226874
2014-10-30 19:09:05,0.10075527748413861,0.55724207065339215,0.90158005614167103,0.27670668328607084,0.52073630696542605,0.64110664914433113,0.11423940807238026,0.14482536018263023,0.27308899197158265,0.73385098572483876,0.37800202192574972,7.3865252035571576,0.16192718129322259,0.0064651850599874716
2014-10-30 19:09:06,0.096808702541714656,0.55987311654089178,0.89993565376551288,0.32209226137538322,0.51942078387915247,0.64538209775054234,0.12279031978206534,0.14975857792566419,0.26420920400443948,0.80784911228908607,0.24677850829322809,6.9369277375038232,0.16686039871388622,0.0065456617310175932
2014-10-30 19:09:07,0.029716918914398389,0.53290489527924445,0.88974035892001624,0.3217633804001131,0.57598827218645887,0.66379941429578004,0.15403403322741518,0.46712873711782943,0.38655292557656595,0.86375880019004991,0.21619256789660216,6.7172278953088647,0.164887111756713,0.0064946931711752165
2014-10-30 19:09:08,0.029059156238603164,0.40168144684528362,0.8164000061488873,0.3493893810553087,0.5868413357940131,0.74174411980782995,0.16028277546577177,0.32702547596055032,0.22803228716217763,0.63124022910569455,0.29512402017868944,7.3565957991959747,0.16357158711038416,0.0063619066844556125
2014-10-30 19:09:09,0.028072512221540703,0.39773487614998815,0.76147695439536023,0.37569985551783203,0.58651245508330663,0.7424018809749694,0.15765172612041972,0.32570995207920983,0.23066333581857118,0.93677026580127454,0.18560662407341746,7.2355627403771861,0.16061165663208563,0.0061399253099848408
2014-10-30 19:09:10,0.029716918914398389,0.40661466014484809,0.76904120742227133,0.38786844919424013,0.54014027191535863,0.64669762038926615,0.13035458759471397,0.22605900065338655,0.19152648443917444,0.97919584276179605,0.15469179557531845,7.6463524781101464,0.15600732026616229,0.0059407457232881697
2014-10-30 19:09:11,0.057014068384706032,0.44048938940575344,0.7933783684814667,0.39148613911419405,0.46712873711782943,0.61742724062999277,0.081351283419464793,0.42272982305521922,0.23000557365682711,0.99827090738499413,0.14581200373872252,7.1155165774205713,0.17672683327866312,0.0060165278475130439
2014-10-30 19:09:12,0.060960643958925732,0.43983162770645107,0.80094262098200109,0.39214390091331436,0.4559467889580186,0.61019186551578608,0.075760301799003338,0.42437422738806718,0.21882361666650452,0.97590703845579674,0.13693221159876046,7.061249202396592,0.16455823059574712,0.005940075085063958
2014-10-30 19:09:13,0.04846315442233444,0.47403523432272548,0.88217610777836708,0.45101357641418205,0.51086988369713626,0.50001681777696483,0.049120917045453634,0.39115725821411423,0.22605900065338655,0.97228935369832059,0.10667513978201695,6.7655749598693173,0.16883368565629331,0.0059112376421314788
2014-10-30 19:09:14,0.025112580146068538,0.42371646565594007,0.79074732410468429,0.39378830540505688,0.55757095139037671,0.53323377603864075,0.049449798356347843,0.30071499721697115,0.14844305320333193,0.91868184055681479,0.16390046827258278,6.933309920351614,0.17376690294784133,0.0055122080430207217
2014-10-30 19:09:15,0.028730274900031719,0.38885509190384676,0.80587582906880528,0.39378830540505688,0.58453917081294993,0.63156910977767289,0.034979020256157477,0.20961494586081145,0.088915552470929277,0.91144647029308357,0.15436291440157368,7.1576149339526545,0.17475354639511914,0.0057013279235846046
