timestamp,14_4002,15_4002,16_4002,17_4002,18_4002,wxT_S,wxT_D
11/11/2013 17:21,0,0,2,0,6,1.14&2.08&2.72&0.42,205.00&226.61&248.00&11.09
11/11/2013 17:22,1,0,2,0,2,1.14&2.24&3.30&0.49,205.00&226.80&248.00&11.24
11/11/2013 17:23,0,0,2,0,0,1.14&2.27&3.30&0.47,205.00&226.18&248.00&10.16
11/11/2013 17:24,0,0,2,0,0,1.14&2.16&3.30&0.46,205.00&225.73&248.00&10.05
11/11/2013 17:25,0,0,2,0,0,1.14&2.11&3.30&0.46,205.00&228.86&252.00&10.37
11/11/2013 17:26,6,0,2,0,0,1.14&2.10&3.30&0.44,205.00&230.78&258.00&12.31
11/11/2013 17:27,0,0,2,0,0,1.57&2.03&3.01&0.30,206.00&234.74&258.00&11.39
11/11/2013 17:28,0,0,2,0,0,1.57&1.96&2.44&0.23,206.00&237.26&258.00&11.83
11/11/2013 17:29,0,0,2,0,0,1.57&1.93&2.44&0.25,218.00&241.13&271.00&10.04
11/11/2013 17:30,0,0,2,0,0,1.57&1.91&2.44&0.25,222.00&241.28&271.00&9.56
11/11/2013 17:31,0,0,2,0,0,1.29&1.85&2.44&0.27,222.00&241.37&271.00&9.18
11/11/2013 17:32,0,0,2,0,0,1.29&1.79&2.44&0.25,222.00&239.70&271.00&8.57
11/11/2013 17:33,0,0,2,0,0,1.29&1.73&2.29&0.21,222.00&241.52&271.00&10.97
11/11/2013 17:34,0,0,2,0,0,1.29&1.71&2.29&0.21,222.00&241.95&273.00&11.03
11/11/2013 17:35,0,0,2,0,0,1.29&1.69&2.01&0.22,218.00&241.56&273.00&11.15
11/11/2013 17:36,0,0,2,0,0,1.29&1.64&2.01&0.21,218.00&240.64&273.00&12.02
11/11/2013 17:37,0,0,2,0,0,1.29&1.66&2.15&0.22,218.00&239.63&273.00&12.77
11/11/2013 17:38,0,0,2,0,0,1.29&1.66&2.15&0.22,218.00&237.48&273.00&10.79
11/11/2013 17:39,0,0,2,0,0,1.29&1.67&2.15&0.21,218.00&236.24&261.00&9.83
11/11/2013 17:40,0,0,2,0,0,1.14&1.63&2.15&0.22,218.00&236.16&261.00&9.54
11/11/2013 17:41,0,0,2,0,0,1.14&1.69&2.15&0.21,213.00&236.47&261.00&9.95
11/11/2013 17:42,0,0,2,0,0,1.14&1.69&2.01&0.20,213.00&234.48&261.00&11.66
11/11/2013 17:43,0,0,2,0,0,1.14&1.71&2.01&0.21,213.00&233.35&261.00&11.75
11/11/2013 17:44,0,0,2,0,0,1.14&1.69&2.01&0.21,202.00&229.40&261.00&14.06
11/11/2013 17:45,0,0,2,0,0,1.14&1.65&2.01&0.23,202.00&226.06&252.00&11.42
11/11/2013 17:46,0,0,2,0,0,1.14&1.64&2.15&0.24,202.00&222.60&242.00&9.67
11/11/2013 17:47,0,0,2,0,0,1.14&1.65&2.29&0.27,202.00&221.91&241.00&9.74
11/11/2013 17:48,0,0,2,0,0,1.14&1.59&2.29&0.26,202.00&223.29&242.00&10.41
11/11/2013 17:49,0,0,2,0,0,1.14&1.55&2.29&0.28,204.00&222.45&242.00&10.20
11/11/2013 17:50,0,0,2,0,0,1.14&1.50&2.29&0.29,204.00&222.59&252.00&10.28
11/11/2013 17:51,0,0,2,0,0,1.14&1.52&2.29&0.29,204.00&221.31&252.00&10.36
11/11/2013 17:52,0,0,2,0,0,1.14&1.50&2.15&0.24,204.00&223.48&252.00&10.44
11/11/2013 17:53,0,0,2,0,0,1.14&1.49&2.15&0.23,204.00&224.50&252.00&10.78
11/11/2013 17:54,0,0,2,0,0,0.86&1.47&2.15&0.25,204.00&226.97&259.00&13.60
11/11/2013 17:55,0,0,2,0,0,0.86&1.43&2.15&0.26,204.00&231.06&259.00&13.09
11/11/2013 17:56,0,0,2,0,0,0.86&1.41&2.15&0.26,204.00&236.85&266.00&13.21
11/11/2013 17:57,0,0,2,0,0,0.86&1.40&2.15&0.24,214.00&242.32&266.00&10.29
11/11/2013 17:58,0,0,2,0,0,0.86&1.39&2.15&0.25,222.00&246.72&266.00&9.12
11/11/2013 17:59,0,0,2,0,0,0.86&1.41&2.15&0.25,232.00&250.55&266.00&7.55
11/11/2013 18:00,0,0,2,0,0,0.86&1.49&2.15&0.24,232.00&250.59&266.00&7.84
11/11/2013 18:01,0,0,2,0,0,1.14&1.53&2.15&0.21,238.00&250.86&266.00&6.99
11/11/2013 18:02,0,0,2,0,0,1.14&1.52&2.15&0.21,220.00&247.57&266.00&10.03
11/11/2013 18:03,0,0,2,0,0,1.14&1.53&2.15&0.23,220.00&245.76&266.00&11.03
11/11/2013 18:04,0,0,2,0,0,1.14&1.53&2.15&0.22,220.00&241.90&264.00&11.65
11/11/2013 18:05,0,0,2,0,0,1.14&1.50&2.15&0.21,220.00&239.54&264.00&10.98
11/11/2013 18:06,0,0,2,0,0,1.14&1.54&2.01&0.21,220.00&238.85&262.00&10.37
11/11/2013 18:07,0,0,2,0,0,1.14&1.56&2.01&0.19,220.00&239.92&262.00&10.62
11/11/2013 18:08,0,0,2,0,0,1.14&1.61&2.01&0.20,220.00&240.97&262.00&9.63
11/11/2013 18:09,0,0,2,0,0,1.14&1.64&2.44&0.24,222.00&243.50&264.00&9.77
11/11/2013 18:10,1,0,2,0,0,1.29&1.75&2.44&0.29,224.00&246.69&264.00&7.95
11/11/2013 18:11,0,0,2,0,0,1.29&1.83&2.44&0.30,237.00&248.32&268.00&7.17
11/11/2013 18:12,0,0,2,0,0,1.29&1.85&2.44&0.29,234.00&247.59&268.00&7.03
11/11/2013 18:13,0,0,2,0,0,1.57&1.92&3.01&0.32,234.00&247.85&268.00&7.27
11/11/2013 18:14,3,0,2,0,0,1.29&1.94&3.01&0.36,234.00&247.62&268.00&8.09
11/11/2013 18:15,0,0,2,0,0,1.29&1.92&3.01&0.35,234.00&247.78&268.00&8.22
11/11/2013 18:16,1,0,2,0,0,1.29&1.89&3.01&0.33,231.00&245.30&268.00&8.75
11/11/2013 18:17,3,0,2,0,0,1.29&1.98&3.01&0.38,225.00&243.91&268.00&9.13
11/11/2013 18:18,0,0,2,0,0,1.29&2.04&3.01&0.38,225.00&242.23&268.00&9.48
11/11/2013 18:19,0,0,2,0,0,1.29&2.01&2.72&0.35,211.00&240.76&265.00&10.30
11/11/2013 18:20,0,0,2,0,0,1.43&1.96&2.72&0.32,211.00&238.53&265.00&8.87
11/11/2013 18:21,0,0,2,0,0,1.57&2.02&2.87&0.33,211.00&239.46&256.00&8.76
11/11/2013 18:22,0,0,2,0,0,1.57&1.99&2.87&0.34,211.00&239.01&256.00&8.68
11/11/2013 18:23,0,0,2,0,0,1.14&1.83&2.87&0.32,211.00&238.57&257.00&9.49
11/11/2013 18:24,0,0,2,0,0,1.14&1.76&2.87&0.35,211.00&239.77&264.00&10.39
11/11/2013 18:25,0,0,2,0,0,1.14&1.69&2.87&0.38,220.00&239.98&264.00&9.41
11/11/2013 18:26,0,0,2,0,0,1.14&1.64&2.87&0.37,211.00&238.70&264.00&9.85
11/11/2013 18:27,0,0,2,0,0,1.14&1.49&2.01&0.23,211.00&237.61&264.00&9.98
11/11/2013 18:28,0,0,2,0,0,1.14&1.56&2.44&0.31,211.00&237.79&264.00&9.78
11/11/2013 18:29,0,0,2,0,0,1.14&1.56&2.44&0.30,211.00&236.80&259.00&9.84
11/11/2013 18:30,0,0,2,0,0,1.14&1.62&2.44&0.31,205.00&235.40&254.00&10.17
11/11/2013 18:31,0,0,2,0,0,1.14&1.65&2.72&0.34,205.00&236.83&254.00&9.68
11/11/2013 18:32,0,0,2,0,0,1.14&1.74&2.72&0.35,205.00&238.24&255.00&9.90
11/11/2013 18:33,0,0,2,0,0,1.14&1.74&2.72&0.31,205.00&237.14&255.00&10.06
11/11/2013 18:34,0,0,2,0,0,1.14&1.78&2.72&0.30,205.00&236.46&255.00&9.98
11/11/2013 18:35,0,0,2,0,0,1.29&1.85&2.72&0.29,218.00&237.18&256.00&8.86
11/11/2013 18:36,0,0,2,0,0,1.29&1.83&2.29&0.26,218.00&239.07&261.00&10.39
11/11/2013 18:37,0,0,2,0,0,1.43&1.84&2.29&0.23,218.00&239.02&261.00&9.80
11/11/2013 18:38,0,0,2,0,0,1.43&1.85&2.44&0.25,218.00&238.70&261.00&9.94
11/11/2013 18:39,0,0,2,0,0,1.57&1.88&2.44&0.22,218.00&239.85&261.00&9.63
11/11/2013 18:40,0,0,2,0,0,1.57&1.91&2.44&0.25,225.00&240.11&261.00&8.99
11/11/2013 18:41,1,0,2,0,0,1.57&2.02&2.72&0.32,225.00&239.47&261.00&7.89
11/11/2013 18:42,3,0,2,0,0,1.57&2.08&2.72&0.30,225.00&238.07&252.00&7.08
11/11/2013 18:43,0,0,2,0,0,1.57&2.19&2.72&0.29,225.00&238.59&252.00&7.14
11/11/2013 18:44,0,0,2,0,0,1.57&2.15&2.72&0.32,213.00&236.71&250.00&7.96
11/11/2013 18:45,0,0,2,0,0,1.57&2.14&2.72&0.32,213.00&236.72&250.00&8.98
11/11/2013 18:46,0,0,2,0,0,1.57&2.06&2.72&0.29,213.00&236.45&250.00&8.83
11/11/2013 18:47,0,0,2,0,0,1.57&2.03&2.72&0.29,209.00&233.13&250.00&11.18
11/11/2013 18:48,0,0,2,0,0,1.57&1.94&2.58&0.23,209.00&230.53&250.00&10.96
11/11/2013 18:49,0,0,2,0,0,1.57&1.88&2.29&0.19,207.00&227.72&250.00&11.17
11/11/2013 18:50,0,0,2,0,0,1.29&1.86&2.29&0.23,207.00&229.71&268.00&12.47
11/11/2013 18:51,0,0,2,0,0,1.29&1.75&2.29&0.28,207.00&229.60&268.00&13.16
11/11/2013 18:52,0,0,2,0,0,1.14&1.69&2.29&0.29,207.00&228.38&268.00&13.23
11/11/2013 18:53,0,0,2,0,0,1.14&1.67&2.29&0.28,207.00&230.80&268.00&12.76
11/11/2013 18:54,0,0,2,0,0,1.14&1.72&2.72&0.33,207.00&232.62&268.00&12.58
11/11/2013 18:55,0,0,2,0,0,1.14&1.76&2.72&0.37,214.00&235.62&263.00&11.18
11/11/2013 18:56,0,0,2,0,0,1.14&1.82&2.72&0.36,214.00&234.24&257.00&10.65
11/11/2013 18:57,0,0,2,0,0,1.14&1.86&2.72&0.34,215.00&234.93&257.00&10.43
11/11/2013 18:58,0,0,2,0,0,1.14&1.79&2.72&0.38,218.00&237.51&269.00&11.21
11/11/2013 18:59,0,0,2,0,0,1.14&1.72&2.72&0.40,218.00&236.83&269.00&11.44
11/11/2013 19:00,0,0,2,0,0,1.14&1.58&2.72&0.33,218.00&236.57&269.00&11.78
11/11/2013 19:01,0,0,2,0,0,1.00&1.47&2.72&0.29,218.00&236.33&269.00&12.36
11/11/2013 19:02,0,0,2,0,0,1.00&1.47&3.01&0.34,207.00&239.18&269.00&12.53
11/11/2013 19:03,0,0,2,0,0,0.86&1.44&3.01&0.35,199.00&239.38&271.00&14.14
11/11/2013 19:04,0,0,2,0,0,0.86&1.48&3.01&0.38,199.00&240.59&271.00&13.10
11/11/2013 19:05,0,0,2,0,0,0.71&1.40&3.01&0.44,199.00&240.99&271.00&13.55
11/11/2013 19:06,0,0,2,0,0,0.71&1.34&3.01&0.46,199.00&240.53&271.00&13.76
11/11/2013 19:07,0,0,2,0,0,0.71&1.21&3.01&0.45,199.00&239.20&271.00&13.27
11/11/2013 19:08,0,0,2,0,0,0.71&1.15&2.29&0.38,199.00&238.93&261.00&12.39
11/11/2013 19:09,0,0,2,0,0,0.71&1.20&3.30&0.48,212.00&238.78&261.00&11.37
11/11/2013 19:10,0,0,2,0,0,0.71&1.26&3.30&0.52,205.00&233.99&261.00&14.29
11/11/2013 19:11,0,0,2,0,0,0.71&1.42&3.30&0.58,205.00&232.83&261.00&13.98
11/11/2013 19:12,0,0,2,0,0,0.71&1.53&3.30&0.58,205.00&232.99&257.00&13.75
11/11/2013 19:13,0,0,2,0,0,1.00&1.61&3.30&0.54,200.00&231.09&257.00&15.57
11/11/2013 19:14,0,0,2,0,0,1.00&1.62&3.30&0.50,200.00&229.82&256.00&15.49
11/11/2013 19:15,0,0,2,0,0,1.00&1.68&4.74&0.62,200.00&233.65&264.00&15.25
11/11/2013 19:16,0,0,2,0,0,1.00&1.68&4.74&0.56,200.00&238.55&272.00&15.23
11/11/2013 19:17,0,0,2,0,0,1.00&1.66&4.74&0.56,200.00&241.13&272.00&15.39
11/11/2013 19:18,0,0,2,0,0,1.14&1.73&4.74&0.55,200.00&242.76&272.00&15.24
11/11/2013 19:19,0,0,2,0,0,0.71&1.62&4.74&0.62,229.00&247.39&272.00&9.20
11/11/2013 19:20,0,0,2,0,0,0.71&1.45&3.01&0.46,229.00&249.37&272.00&9.91
11/11/2013 19:21,0,0,2,0,0,0.71&1.38&3.01&0.44,229.00&250.78&286.00&10.14
11/11/2013 19:22,0,0,2,0,0,0.71&1.32&3.01&0.43,234.00&253.59&286.00&9.78
11/11/2013 19:23,0,0,2,0,0,0.71&1.24&3.01&0.35,234.00&253.63&286.00&9.96
11/11/2013 19:24,0,0,2,0,0,0.71&1.26&2.29&0.29,238.00&255.49&286.00&9.22
11/11/2013 19:25,0,0,2,0,0,0.86&1.37&2.29&0.24,240.00&257.25&286.00&9.21
11/11/2013 19:26,0,0,2,0,0,0.86&1.44&2.29&0.28,240.00&258.89&286.00&10.00
11/11/2013 19:27,0,0,2,0,0,0.86&1.58&3.30&0.45,240.00&260.13&284.00&8.96
11/11/2013 19:28,0,0,2,0,0,1.00&1.63&3.30&0.44,240.00&261.73&284.00&8.48
11/11/2013 19:29,0,0,2,0,0,1.14&1.68&3.30&0.42,245.00&263.05&284.00&8.07
11/11/2013 19:30,0,0,2,0,0,0.86&1.75&4.59&0.64,232.00&261.84&284.00&9.55
11/11/2013 19:31,0,0,2,0,0,0.86&1.77&4.59&0.63,232.00&259.45&284.00&10.00
11/11/2013 19:32,0,0,2,0,0,0.86&1.73&4.59&0.64,228.00&256.57&280.00&10.23
11/11/2013 19:33,0,0,2,0,0,0.86&1.61&4.59&0.57,228.00&251.86&280.00&10.39
11/11/2013 19:34,0,0,2,0,0,0.86&1.62&4.59&0.60,217.00&245.08&264.00&11.51
11/11/2013 19:35,0,0,2,0,0,0.86&1.60&4.59&0.62,215.00&240.87&263.00&12.81
11/11/2013 19:36,0,0,2,0,0,0.00&1.36&2.72&0.49,174.00&235.44&264.00&14.89
11/11/2013 19:37,0,0,2,0,0,0.00&1.23&2.72&0.56,174.00&235.54&282.00&17.89
11/11/2013 19:38,0,0,2,0,0,0.00&1.11&2.72&0.54,174.00&239.62&291.00&23.05
11/11/2013 19:39,0,0,2,0,0,0.00&1.05&2.72&0.54,174.00&243.38&291.00&23.75
11/11/2013 19:40,0,0,2,0,0,0.00&0.94&1.86&0.42,174.00&254.11&291.00&21.09
11/11/2013 19:41,0,0,2,0,0,0.00&1.07&3.30&0.58,174.00&259.25&291.00&18.34
11/11/2013 19:42,0,0,2,0,0,0.42&1.17&3.30&0.50,240.00&261.69&291.00&12.20
11/11/2013 19:43,0,0,2,0,0,0.57&1.31&3.30&0.55,234.00&257.36&282.00&11.36
11/11/2013 19:44,0,0,2,0,0,0.57&1.46&3.30&0.58,217.00&253.44&276.00&11.38
11/11/2013 19:45,0,0,2,0,0,0.86&1.62&3.30&0.48,217.00&253.29&276.00&10.87
11/11/2013 19:46,0,0,2,0,0,0.86&1.50&2.87&0.44,217.00&251.27&276.00&10.73
11/11/2013 19:47,0,0,2,0,0,0.86&1.49&2.87&0.47,217.00&249.70&275.00&9.52
11/11/2013 19:48,0,0,2,0,0,0.86&1.50&2.87&0.44,217.00&247.55&264.00&8.21
11/11/2013 19:49,0,0,2,0,0,0.86&1.49&2.87&0.45,234.00&250.58&266.00&6.77
11/11/2013 19:50,0,0,2,0,0,0.86&1.43&2.58&0.38,234.00&249.84&266.00&6.47
11/11/2013 19:51,0,0,2,0,0,0.86&1.50&2.58&0.43,226.00&247.87&266.00&7.59
11/11/2013 19:52,0,0,2,0,0,0.71&1.55&3.01&0.50,222.00&246.31&266.00&9.45
11/11/2013 19:53,0,0,2,0,0,0.71&1.46&3.01&0.50,219.00&243.98&266.00&10.86
11/11/2013 19:54,0,0,2,0,0,0.42&1.32&3.01&0.52,219.00&243.63&266.00&10.91
11/11/2013 19:55,0,0,2,0,0,0.42&1.22&3.01&0.53,219.00&242.57&271.00&11.75
11/11/2013 19:56,0,0,2,0,0,0.42&1.12&3.01&0.48,219.00&246.08&289.00&14.47
11/11/2013 19:57,0,0,2,0,0,0.42&0.92&1.86&0.29,219.00&246.84&289.00&15.58
11/11/2013 19:58,0,0,2,0,0,0.42&0.86&1.86&0.29,218.00&247.76&289.00&15.86
11/11/2013 19:59,0,0,2,0,0,0.42&0.82&1.86&0.29,218.00&249.67&289.00&16.73
11/11/2013 20:00,0,0,2,0,0,0.42&0.89&1.86&0.33,218.00&256.21&289.00&19.19
11/11/2013 20:01,0,0,2,0,0,0.42&0.84&1.57&0.30,218.00&258.38&297.00&21.36
11/11/2013 20:02,0,0,2,0,0,0.42&0.84&1.72&0.30,218.00&262.15&310.00&23.78
11/11/2013 20:03,0,0,2,0,0,0.00&0.84&1.72&0.35,218.00&270.68&314.00&25.15
11/11/2013 20:04,0,0,2,0,0,0.00&0.87&1.72&0.41,231.00&277.95&314.00&16.11
11/11/2013 20:05,0,0,2,0,0,0.00&0.86&1.86&0.41,251.00&279.66&314.00&13.36
11/11/2013 20:06,0,0,2,0,0,0.00&0.85&1.86&0.42,250.00&276.71&314.00&15.25
11/11/2013 20:07,0,0,2,0,0,0.00&0.91&1.86&0.42,240.00&271.23&314.00&16.11
11/11/2013 20:08,0,0,2,0,0,0.00&0.91&1.86&0.39,240.00&264.93&300.00&13.68
11/11/2013 20:09,0,0,2,0,0,0.71&1.04&1.86&0.26,240.00&262.88&293.00&11.37
11/11/2013 20:10,0,0,2,0,0,0.71&1.06&1.57&0.23,240.00&258.90&274.00&7.02
11/11/2013 20:11,0,0,2,0,0,0.71&1.08&1.57&0.19,240.00&258.90&274.00&6.65
11/11/2013 20:12,0,0,2,0,0,0.71&1.04&1.57&0.17,240.00&258.31&274.00&7.02
11/11/2013 20:13,0,0,2,0,0,0.71&1.02&1.57&0.20,245.00&260.64&281.00&7.47
11/11/2013 20:14,0,0,2,0,0,0.71&0.99&1.57&0.20,245.00&262.87&284.00&8.74
11/11/2013 20:15,0,0,2,0,0,0.71&1.03&2.15&0.32,245.00&264.19&284.00&8.52
11/11/2013 20:16,0,0,2,0,0,0.71&1.00&2.15&0.32,245.00&264.58&284.00&9.05
11/11/2013 20:17,0,0,2,0,0,0.71&1.06&2.44&0.38,245.00&264.98&284.00&8.93
11/11/2013 20:18,0,0,2,0,0,0.71&1.17&2.87&0.45,246.00&265.66&284.00&7.69
11/11/2013 20:19,0,0,2,0,0,0.71&1.24&2.87&0.42,241.00&263.94&281.00&7.29
11/11/2013 20:20,0,0,2,0,0,0.71&1.26&2.87&0.40,241.00&263.27&281.00&7.20
11/11/2013 20:21,0,0,2,0,0,0.86&1.24&2.87&0.40,241.00&263.77&284.00&7.22
11/11/2013 20:22,0,0,2,0,0,0.71&1.22&2.87&0.44,241.00&264.15&285.00&7.62
11/11/2013 20:23,0,0,2,0,0,0.00&1.07&2.87&0.46,241.00&264.16&296.00&9.14
11/11/2013 20:24,0,0,2,0,0,0.00&0.84&2.44&0.53,204.00&264.71&296.00&20.18
11/11/2013 20:25,0,0,2,0,0,0.00&0.61&2.44&0.56,189.00&267.55&296.00&27.38
11/11/2013 20:26,0,0,2,0,0,0.00&0.43&2.44&0.51,176.00&265.44&296.00&30.69
11/11/2013 20:27,0,0,2,0,0,0.00&0.21&0.71&0.29,176.00&263.99&296.00&29.66
11/11/2013 20:28,0,0,2,0,0,0.00&0.09&0.57&0.19,176.00&259.15&296.00&27.99
11/11/2013 20:29,0,0,2,0,0,0.00&0.04&0.57&0.13,176.00&232.05&283.00&26.29
11/11/2013 20:30,0,0,2,0,0,0.00&0.06&0.71&0.16,36.00&225.32&305.00&66.67
11/11/2013 20:31,0,0,2,0,0,0.00&0.13&1.00&0.25,36.00&50.11&305.00&94.23
11/11/2013 20:32,0,0,2,0,0,0.00&0.17&1.29&0.30,13.00&47.41&305.00&109.06
11/11/2013 20:33,0,0,2,0,0,0.00&0.16&1.29&0.30,2.00&48.41&335.00&119.60
11/11/2013 20:34,0,0,2,0,0,0.00&0.20&1.29&0.32,2.00&37.53&335.00&125.00
11/11/2013 20:35,0,0,2,0,0,0.00&0.40&1.43&0.46,2.00&312.07&335.00&122.73
11/11/2013 20:36,0,0,2,0,0,0.00&0.54&1.43&0.50,2.00&280.66&335.00&118.92
11/11/2013 20:37,0,0,2,0,0,0.00&0.55&1.43&0.49,2.00&269.99&335.00&97.80
11/11/2013 20:38,0,0,2,0,0,0.00&0.55&1.43&0.49,257.00&269.53&335.00&15.57
11/11/2013 20:39,0,0,2,0,0,0.00&0.53&1.43&0.50,1.00&269.14&351.00&38.10
11/11/2013 20:40,0,0,2,0,0,0.00&0.42&1.43&0.49,0.00&269.46&351.00&105.87
11/11/2013 20:41,0,0,2,0,0,0.00&0.22&1.14&0.38,0.00&272.00&351.00&124.32
11/11/2013 20:42,0,0,2,0,0,0.00&0.06&0.86&0.19,0.00&286.23&351.00&127.34
11/11/2013 20:43,0,0,2,0,0,0.00&0.00&0.00&0.00,0.00&-1.00&351.00&123.88
11/11/2013 20:44,0,0,2,0,0,0.00&0.02&0.57&0.09,0.00&188.87&351.00&108.28
11/11/2013 20:45,0,0,2,0,0,0.00&0.11&0.71&0.22,0.00&176.28&351.00&89.69
11/11/2013 20:46,0,0,2,0,0,0.00&0.21&1.14&0.30,32.00&170.15&351.00&80.88
11/11/2013 20:47,0,0,2,0,0,0.00&0.21&1.14&0.30,32.00&170.15&351.00&69.07
11/11/2013 20:48,0,0,2,0,0,0.00&0.21&1.14&0.30,83.00&170.15&351.00&52.38
11/11/2013 20:49,0,0,2,0,0,0.00&0.21&1.14&0.30,50.00&170.15&194.00&40.93
11/11/2013 20:50,0,0,2,0,0,0.00&0.16&1.14&0.29,29.00&168.30&180.00&49.16
11/11/2013 20:51,0,0,2,0,0,0.00&0.05&0.71&0.17,28.00&154.03&167.00&44.30
