2014-09-12 19:47:04, 74.50
2014-09-12 19:47:04, 74.30
2014-09-12 19:47:04, 74.30
2014-09-12 19:47:04, 74.40
2014-09-12 19:47:04, 74.30
2014-09-12 19:47:05, 74.50
2014-09-12 19:47:05, 74.40
2014-09-12 19:47:05, 74.40
2014-09-12 19:47:05, 74.40
2014-09-12 19:47:05, 74.50
2014-09-12 19:47:05, 74.30
2014-09-12 19:47:05, 74.30
2014-09-12 19:47:05, 74.50
2014-09-12 19:47:05, 74.30
2014-09-12 19:47:05, 74.50
2014-09-12 19:47:06, 74.20
2014-09-12 19:47:06, 74.50
2014-09-12 19:47:06, 74.50
2014-09-12 19:47:06, 74.30
2014-09-12 19:47:06, 74.50
2014-09-12 19:47:06, 74.50
2014-09-12 19:47:06, 74.40
2014-09-12 19:47:06, 74.30
2014-09-12 19:47:06, 74.30
2014-09-12 19:47:07, 74.20
2014-09-12 19:47:07, 74.50
2014-09-12 19:47:07, 74.40
2014-09-12 19:47:07, 74.30
2014-09-12 19:47:07, 74.40
2014-09-12 19:47:07, 74.30
2014-09-12 19:47:07, 74.40
2014-09-12 19:47:07, 74.30
2014-09-12 19:47:07, 74.40
2014-09-12 19:47:08, 74.30
2014-09-12 19:47:08, 74.30
2014-09-12 19:47:08, 74.30
2014-09-12 19:47:08, 74.50
2014-09-12 19:47:08, 74.30
2014-09-12 19:47:08, 74.30
2014-09-12 19:47:08, 74.50
2014-09-12 19:47:08, 74.50
2014-09-12 19:47:08, 74.50
2014-09-12 19:47:09, 74.50
2014-09-12 19:47:09, 74.30
2014-09-12 19:47:09, 74.50
2014-09-12 19:47:09, 74.30
2014-09-12 19:47:09, 74.50
2014-09-12 19:47:09, 74.30
2014-09-12 19:47:09, 74.50
2014-09-12 19:47:09, 74.20
2014-09-12 19:47:09, 74.40
2014-09-12 19:47:10, 74.40
2014-09-12 19:47:10, 74.40
2014-09-12 19:47:10, 74.50
2014-09-12 19:47:10, 74.30
2014-09-12 19:47:10, 74.40
2014-09-12 19:47:10, 74.50
2014-09-12 19:47:10, 74.60
2014-09-12 19:47:10, 74.50
2014-09-12 19:47:10, 74.30
2014-09-12 19:47:11, 74.70
2014-09-12 19:47:11, 74.40
2014-09-12 19:47:11, 74.50
2014-09-12 19:47:11, 74.50
2014-09-12 19:47:11, 74.30
2014-09-12 19:47:11, 74.70
2014-09-12 19:47:11, 74.50
2014-09-12 19:47:11, 74.50
2014-09-12 19:47:11, 74.50
2014-09-12 19:47:12, 74.50
2014-09-12 19:47:12, 74.30
2014-09-12 19:47:12, 74.50
2014-09-12 19:47:12, 74.30
2014-09-12 19:47:12, 74.30
2014-09-12 19:47:12, 74.50
2014-09-12 19:47:12, 74.30
2014-09-12 19:47:12, 74.60
2014-09-12 19:47:12, 74.30
2014-09-12 19:47:12, 74.50
2014-09-12 19:47:13, 74.80
2014-09-12 19:47:13, 74.50
2014-09-12 19:47:13, 74.80
2014-09-12 19:47:13, 74.70
2014-09-12 19:47:13, 74.90
2014-09-12 19:47:13, 74.30
2014-09-12 19:47:13, 74.90
2014-09-12 19:47:13, 74.60
2014-09-12 19:47:13, 74.70
2014-09-12 19:47:14, 74.50
2014-09-12 19:47:14, 74.50
2014-09-12 19:47:14, 74.50
2014-09-12 19:47:14, 74.40
2014-09-12 19:47:14, 74.50
2014-09-12 19:47:14, 74.50
2014-09-12 19:47:14, 74.30
2014-09-12 19:47:14, 74.50
2014-09-12 19:47:14, 74.60
2014-09-12 19:47:15, 74.40
2014-09-12 19:47:15, 74.50
2014-09-12 19:47:15, 74.50
2014-09-12 19:47:15, 74.50
2014-09-12 19:47:15, 74.50
2014-09-12 19:47:15, 74.50
2014-09-12 19:47:15, 74.50
2014-09-12 19:47:15, 74.50
2014-09-12 19:47:15, 74.30
2014-09-12 19:47:16, 74.30
2014-09-12 19:47:16, 74.50
2014-09-12 19:47:16, 74.50
2014-09-12 19:47:16, 74.50
2014-09-12 19:47:16, 74.50
2014-09-12 19:47:16, 74.80
2014-09-12 19:47:16, 74.50
2014-09-12 19:47:16, 74.50
2014-09-12 19:47:16, 74.50
2014-09-12 19:47:17, 74.30
2014-09-12 19:47:17, 74.90
2014-09-12 19:47:17, 74.50
2014-09-12 19:47:17, 74.40
2014-09-12 19:47:17, 74.70
2014-09-12 19:47:17, 74.70
2014-09-12 19:47:17, 74.50
2014-09-12 19:47:17, 74.50
2014-09-12 19:47:17, 74.50
2014-09-12 19:47:18, 74.50
2014-09-12 19:47:18, 74.50
2014-09-12 19:47:18, 74.20
2014-09-12 19:47:18, 74.50
2014-09-12 19:47:18, 74.50
2014-09-12 19:47:18, 74.70
2014-09-12 19:47:18, 74.50
2014-09-12 19:47:18, 74.70
2014-09-12 19:47:18, 74.50
2014-09-12 19:47:19, 74.50
2014-09-12 19:47:19, 74.30
2014-09-12 19:47:19, 74.30
2014-09-12 19:47:19, 74.50
2014-09-12 19:47:19, 74.50
2014-09-12 19:47:19, 74.60
2014-09-12 19:47:19, 74.50
2014-09-12 19:47:19, 76.10
2014-09-12 19:47:19, 74.90
2014-09-12 19:47:19, 75.70
2014-09-12 19:47:20, 74.50
2014-09-12 19:47:20, 74.60
2014-09-12 19:47:20, 74.70
2014-09-12 19:47:20, 74.50
2014-09-12 19:47:20, 74.50
2014-09-12 19:47:20, 75.20
2014-09-12 19:47:20, 74.90
2014-09-12 19:47:20, 74.90
2014-09-12 19:47:20, 74.90
2014-09-12 19:47:21, 74.50
2014-09-12 19:47:21, 74.90
2014-09-12 19:47:21, 75.50
2014-09-12 19:47:21, 74.70
2014-09-12 19:47:21, 74.50
2014-09-12 19:47:21, 74.50
2014-09-12 19:47:21, 74.50
2014-09-12 19:47:21, 74.50
2014-09-12 19:47:21, 74.50
2014-09-12 19:47:22, 74.50
2014-09-12 19:47:22, 74.50
2014-09-12 19:47:22, 74.50
2014-09-12 19:47:22, 74.50
2014-09-12 19:47:22, 74.30
2014-09-12 19:47:22, 74.50
2014-09-12 19:47:22, 74.30
2014-09-12 19:47:22, 74.50
2014-09-12 19:47:22, 74.50
2014-09-12 19:47:23, 74.50
2014-09-12 19:47:23, 74.50
2014-09-12 19:47:23, 74.50
2014-09-12 19:47:23, 74.30
2014-09-12 19:47:23, 74.40
2014-09-12 19:47:23, 74.30
2014-09-12 19:47:23, 74.50
2014-09-12 19:47:23, 74.50
2014-09-12 19:47:23, 74.50
2014-09-12 19:47:24, 74.50
2014-09-12 19:47:24, 74.60
2014-09-12 19:47:24, 74.50
2014-09-12 19:47:24, 74.30
2014-09-12 19:47:24, 74.50
2014-09-12 19:47:24, 74.50
2014-09-12 19:47:24, 74.50
2014-09-12 19:47:24, 74.40
2014-09-12 19:47:24, 74.50
2014-09-12 19:47:25, 74.50
2014-09-12 19:47:25, 74.30
2014-09-12 19:47:25, 74.50
2014-09-12 19:47:25, 74.30
2014-09-12 19:47:25, 74.40
2014-09-12 19:47:25, 74.50
2014-09-12 19:47:25, 74.50
2014-09-12 19:47:25, 74.50
2014-09-12 19:47:25, 74.50
2014-09-12 19:47:26, 74.50
2014-09-12 19:47:26, 74.30
2014-09-12 19:47:26, 74.50
2014-09-12 19:47:26, 74.50
2014-09-12 19:47:26, 74.40
2014-09-12 19:47:26, 74.50
2014-09-12 19:47:26, 74.30
2014-09-12 19:47:26, 74.40
2014-09-12 19:47:26, 74.50
2014-09-12 19:47:26, 74.40
2014-09-12 19:47:27, 74.10
2014-09-12 19:47:27, 74.50
2014-09-12 19:47:27, 74.50
2014-09-12 19:47:27, 74.50
2014-09-12 19:47:27, 74.30
2014-09-12 19:47:27, 74.40
2014-09-12 19:47:27, 74.30
2014-09-12 19:47:27, 74.50
2014-09-12 19:47:27, 74.40
2014-09-12 19:47:28, 74.50
2014-09-12 19:47:28, 74.50
2014-09-12 19:47:28, 74.20
2014-09-12 19:47:28, 74.40
2014-09-12 19:47:28, 74.50
2014-09-12 19:47:28, 74.40
2014-09-12 19:47:28, 74.80
2014-09-12 19:47:28, 74.20
2014-09-12 19:47:28, 74.50
2014-09-12 19:47:29, 74.60
2014-09-12 19:47:29, 74.80
2014-09-12 19:47:29, 74.40
2014-09-12 19:47:29, 74.50
2014-09-12 19:47:29, 74.30
2014-09-12 19:47:29, 74.50
2014-09-12 19:47:29, 74.50
2014-09-12 19:47:29, 74.30
