datetime,value
11/03/12 13:56,0.9990900000000001
11/03/12 14:06,1.28979
11/03/12 14:16,1.8359999999999999
11/03/12 14:26,3.3507000000000007
11/03/12 14:36,3.00645
11/03/12 14:46,2.8473300000000004
11/03/12 14:56,2.92842
11/03/12 15:06,3.14262
11/03/12 15:16,2.93301
11/03/12 15:26,2.90088
11/03/12 15:36,2.5979400000000004
11/03/12 15:46,2.6729100000000003
11/03/12 15:56,2.85498
11/03/12 16:06,2.98809
11/03/12 16:16,2.5122600000000004
11/03/12 16:26,2.5290900000000005
11/03/12 16:36,3.14721
11/03/12 16:46,3.59703
11/03/12 16:56,3.72708
11/03/12 17:06,3.889260000000001
11/03/12 17:16,4.10805
11/03/12 17:26,3.41955
11/03/12 17:36,3.0523499999999997
11/03/12 17:46,2.51532
11/03/12 17:56,1.7059499999999996
11/03/12 18:06,2.12058
11/03/12 18:16,2.295
11/03/12 18:26,2.08845
11/03/12 18:36,1.7243099999999998
11/03/12 18:46,1.7686800000000003
11/03/12 18:56,1.8972000000000002
11/03/12 19:06,1.47033
11/03/12 19:16,1.50399
11/03/12 19:26,1.80693
11/03/12 19:36,1.4045400000000001
11/03/12 19:46,1.53306
11/03/12 19:56,1.73808
11/03/12 20:06,1.6416899999999999
11/03/12 20:16,1.64169
11/03/12 20:26,1.4458499999999999
11/03/12 20:36,1.5759
11/03/12 20:46,1.8390600000000004
11/03/12 20:56,1.71054
11/03/12 21:06,1.31886
11/03/12 21:16,1.7442
11/03/12 21:26,1.4994
11/03/12 21:36,1.4290200000000002
11/03/12 21:46,1.5024600000000004
11/03/12 21:56,1.3234500000000002
11/03/12 22:06,1.58355
11/03/12 22:16,1.25613
11/03/12 22:26,1.81458
11/03/12 22:36,1.3846500000000002
11/03/12 22:46,1.08477
11/03/12 22:56,0.79254
11/03/12 23:06,0.7573500000000001
11/03/12 23:16,0.7206299999999999
11/03/12 23:26,1.46268
11/03/12 23:36,1.34334
11/03/12 23:46,1.08324
11/03/12 23:56,1.36782
11/04/12 00:06,0.8568000000000001
11/04/12 00:16,1.1643299999999999
11/04/12 00:26,1.33263
11/04/12 00:36,1.59273
11/04/12 00:46,1.3112100000000002
11/04/12 00:56,1.27449
11/04/12 01:06,1.2546000000000002
11/04/12 01:16,1.4259600000000003
11/04/12 01:26,1.24389
11/04/12 01:36,0.8414999999999999
11/04/12 01:46,0.6686099999999999
11/04/12 01:56,0.59211
11/04/12 02:06,0.4896000000000001
11/04/12 02:16,1.1551500000000001
11/04/12 02:26,1.42902
11/04/12 02:36,1.57743
11/04/12 02:46,1.7181899999999999
11/04/12 02:56,1.6539300000000001
11/04/12 03:06,1.46727
11/04/12 03:16,1.6799399999999998
11/04/12 03:26,1.62027
11/04/12 03:36,0.76194
11/04/12 03:46,0.34119
11/04/12 03:56,0.9639000000000001
11/04/12 04:06,1.0404
11/04/12 04:16,0.51561
11/04/12 04:26,0.65331
11/04/12 04:36,0.76653
11/04/12 04:46,1.11078
11/04/12 04:56,0.3993299999999999
11/04/12 05:06,0.29682
11/04/12 05:16,0.4880699999999999
11/04/12 05:26,0.9042300000000001
11/04/12 05:36,1.2775500000000002
11/04/12 05:46,1.09395
11/04/12 05:56,0.36719999999999997
11/04/12 06:06,0.9287099999999999
11/04/12 06:16,0.62883
11/04/12 06:26,0.35037
11/04/12 06:36,0.6839099999999999
11/04/12 06:46,1.3020299999999998
11/04/12 06:56,1.5254100000000002
11/04/12 07:06,0.7634700000000001
11/04/12 07:16,0.19890000000000002
11/04/12 07:26,0.29988000000000004
11/04/12 07:36,1.2729599999999999
11/04/12 07:46,0.38556
11/04/12 07:56,1.01745
11/04/12 08:06,1.61721
11/04/12 08:16,1.7074799999999999
11/04/12 08:26,1.0250999999999997
11/04/12 08:36,1.25766
11/04/12 08:46,2.2445100000000004
11/04/12 08:56,2.40363
11/04/12 09:06,1.32957
11/04/12 09:16,1.00215
11/04/12 09:26,0.7527599999999999
11/04/12 09:36,0.6548400000000001
11/04/12 09:46,0.6793199999999999
11/04/12 09:56,0.52173
11/04/12 10:06,0.56916
11/04/12 10:16,0.64413
11/04/12 10:26,0.4651199999999999
11/04/12 10:36,0.28152000000000005
11/04/12 10:46,0.38556
11/04/12 10:56,0.4161600000000001
11/04/12 11:06,0.55386
11/04/12 11:16,0.6686099999999999
11/04/12 11:26,0.7634700000000001
11/04/12 11:36,0.9409500000000002
11/04/12 11:46,0.9271799999999999
11/04/12 11:56,0.9486000000000001
11/04/12 12:06,1.0358100000000001
11/04/12 12:16,1.04652
11/04/12 12:26,1.1704500000000002
11/04/12 12:36,1.8467099999999999
11/04/12 12:46,1.55754
11/04/12 12:56,1.3494599999999999
11/04/12 13:06,1.21482
11/04/12 13:16,1.33722
11/04/12 13:26,1.0694700000000001
11/04/12 13:36,2.09457
11/04/12 13:46,2.56734
11/04/12 13:56,3.25278
11/04/12 14:06,3.1380299999999997
11/04/12 14:16,3.0508199999999994
11/04/12 14:26,2.7891900000000005
11/04/12 14:36,3.0630600000000006
11/04/12 14:56,2.9070000000000005
11/04/12 15:06,2.97738
11/04/12 15:16,3.3185700000000002
11/04/12 15:26,4.16772
11/04/12 15:36,4.12488
11/04/12 15:46,3.6184500000000006
11/04/12 15:56,3.7530900000000003
11/04/12 16:06,4.082040000000001
11/04/12 16:16,3.35835
11/04/12 16:26,3.0171599999999996
11/04/12 16:36,2.9452499999999997
11/04/12 16:46,2.28582
11/04/12 16:56,2.09151
11/04/12 17:06,1.45197
11/04/12 17:16,1.4290200000000002
11/04/12 17:26,1.3617
11/04/12 17:36,1.1826899999999998
11/04/12 17:46,2.1588300000000005
11/04/12 17:56,2.2200300000000004
11/04/12 18:06,2.44647
11/04/12 18:16,2.20779
11/04/12 18:26,2.0609100000000007
11/04/12 18:36,1.4917500000000001
11/04/12 18:46,1.2117599999999997
11/04/12 18:56,1.5009300000000003
11/04/12 19:06,1.8528300000000002
11/04/12 19:16,1.8666000000000005
11/04/12 19:26,2.5398
11/04/12 19:36,2.45871
11/04/12 19:46,1.4672700000000003
11/04/12 19:56,1.5514199999999998
11/04/12 20:06,1.8467100000000003
11/04/12 20:16,1.30356
11/04/12 20:26,1.1597399999999998
11/04/12 20:36,1.09395
11/04/12 20:46,1.7457300000000004
11/04/12 20:56,1.41525
11/04/12 21:06,0.78948
11/04/12 21:16,0.62271
11/04/12 21:26,1.02204
11/04/12 21:36,1.25766
11/04/12 21:46,1.07406
11/04/12 21:56,1.0572300000000001
11/04/12 22:06,0.49571999999999994
11/04/12 22:16,0.09027
11/04/12 22:26,0.72522
11/04/12 22:36,1.0863
11/04/12 22:46,0.98073
11/04/12 22:56,0.6670800000000001
11/04/12 23:06,1.2775500000000002
11/04/12 23:16,0.8292599999999999
11/04/12 23:26,0.33660000000000007
11/04/12 23:36,0.48195000000000005
11/04/12 23:46,0.5660999999999998
11/04/12 23:56,1.0036799999999997
11/05/12 00:06,1.56978
11/05/12 00:16,2.0303100000000005
11/05/12 00:26,1.44432
11/05/12 00:36,0.9822599999999999
11/05/12 00:46,0.5676300000000001
11/05/12 00:56,0.57681
11/05/12 01:06,0.27081
11/05/12 01:16,0.26775000000000004
11/05/12 01:26,0.60741
11/05/12 01:36,0.27846000000000004
11/05/12 01:46,1.06947
11/05/12 01:56,1.0618200000000002
11/05/12 02:06,0.75123
11/05/12 02:16,0.9837899999999999
11/05/12 02:26,1.2576600000000002
11/05/12 02:36,1.5896700000000001
11/05/12 02:46,1.0602900000000002
11/05/12 02:56,0.04284
11/05/12 03:06,0.34731
11/05/12 03:16,1.3540500000000002
11/05/12 03:26,0.8659800000000001
11/05/12 03:36,0.7068599999999999
11/05/12 03:46,0.9378900000000001
11/05/12 03:56,0.6364799999999999
11/05/12 04:06,1.36935
11/05/12 04:16,1.5254099999999997
11/05/12 04:26,0.65637
11/05/12 04:36,0.9088200000000001
11/05/12 04:46,1.1735099999999998
11/05/12 04:56,1.26837
11/05/12 05:06,1.29591
11/05/12 05:16,1.40148
11/05/12 05:26,1.33416
11/05/12 05:36,2.09151
11/05/12 05:46,2.1052800000000005
11/05/12 05:56,1.32345
11/05/12 06:06,1.49328
11/05/12 06:16,1.28979
11/05/12 06:26,0.6273
11/05/12 06:36,1.0664099999999999
11/05/12 06:46,2.3103000000000002
11/05/12 06:56,2.5642799999999997
11/05/12 07:06,1.4427899999999998
11/05/12 07:16,1.13373
11/05/12 07:26,1.21482
11/05/12 07:36,1.18422
11/05/12 07:46,1.06335
11/05/12 07:56,1.5544800000000003
11/05/12 08:06,1.9278000000000002
11/05/12 08:16,2.91006
11/05/12 08:26,2.4112800000000005
11/05/12 08:36,1.94157
11/05/12 08:46,2.76471
11/05/12 08:56,2.57193
11/05/12 09:06,1.6524
11/05/12 09:16,1.18575
11/05/12 09:26,0.9027
11/05/12 09:36,1.0710000000000002
11/05/12 09:46,1.35252
11/05/12 09:56,1.1934
11/05/12 10:06,1.0985399999999998
11/05/12 10:16,1.04805
11/05/12 10:26,0.94095
11/05/12 10:36,0.9761399999999998
11/05/12 10:46,1.15056
11/05/12 10:56,1.0893599999999997
11/05/12 11:06,1.32651
11/05/12 11:16,1.06488
11/05/12 11:26,0.9945
11/05/12 11:36,1.60956
11/05/12 11:46,1.25919
11/05/12 11:56,1.17351
11/05/12 12:06,1.7090100000000004
11/05/12 12:16,1.6187400000000003
11/05/12 12:26,1.41831
11/05/12 12:36,1.13526
11/05/12 12:46,1.54377
11/05/12 12:56,1.1322
11/05/12 13:06,1.36935
11/05/12 13:16,1.8665999999999996
11/05/12 13:26,1.92627
11/05/12 13:36,2.96361
11/05/12 13:46,3.886200000000001
11/05/12 13:56,4.0789800000000005
11/05/12 14:06,4.141710000000001
11/05/12 14:16,4.0223700000000004
